fip_code,STATE_fip,COUNTY_fip,CENTROID_LAT,CENTROID_LON,Population_centroid_lat,Population_centroid_long,Population,county_name,state,Location Name,Latitude,Longitude,Year,Station_WMO,Station_Latitude,Station_Longitude,Distance_Miles,Status,HDD_base65F,CDD_base65F,QC_Missing_Data,QC_Extreme_Temperature,QC_Sudden_Temp_Jumps,QC_Constant_Temp_Periods,QC_Day-Night_Swings,QC_Summer_Freezing,QC_Winter_Extreme_Heat,QC_Missing_Temperature_Data,Temp_Total_Holes,Temp_Interpolated,Temp_MERRA2_Fill,Dewpoint_Total_Holes,Dewpoint_Interpolated,Dewpoint_MERRA2_Fill,RH_Total_Holes,RH_Interpolated,RH_MERRA2_Fill,Pressure_Total_Holes,Pressure_Interpolated,Pressure_MERRA2_Fill,WindDir_Total_Holes,WindDir_Interpolated,WindDir_MERRA2_Fill,WindSpeed_Total_Holes,WindSpeed_Interpolated,WindSpeed_MERRA2_Fill,Snow_Total_Holes,Snow_Interpolated,Snow_MERRA2_Fill,Precipitation_Total_Holes,Precipitation_Interpolated,Precipitation_MERRA2_Fill
G4801710,48,171,30.3250882,-98.9418509,30.272524,-98.905778,24837.0,Gillespie,Texas,G4801710,30.272524,-98.905778,2014,KBMQ0,30.7389,-98.2386,51.14431302861374,True,2204.0,2520.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,70.0,6.0,64.0,70.0,6.0,64.0,70.0,6.0,64.0,95.0,6.0,89.0,143.0,77.0,66.0,32.0,6.0,26.0,8760.0,0.0,8760.0,17.0,8.0,9.0
G4801730,48,173,31.8680062,-101.5214944,31.851318,-101.514268,1226.0,Glasscock,Texas,G4801730,31.851318,-101.514268,2014,72265,31.9333,-102.2,40.62397735445597,True,2615.0,2570.0,Good,Good,Good,Good,Suspicious,Good,Good,Good,4.0,4.0,0.0,4.0,4.0,0.0,4.0,4.0,0.0,34.0,22.0,12.0,11.0,7.0,4.0,0.0,0.0,0.0,8760.0,0.0,8760.0,41.0,15.0,26.0
G4801750,48,175,28.6607,-97.4304145,28.704105,-97.370374,7210.0,Goliad,Texas,G4801750,28.704105,-97.370374,2014,KRKP0,28.0862,-97.0437,47.084304968613985,True,1096.0,3408.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,8760.0,0.0,8760.0,149.0,26.0,123.0
G4801770,48,177,29.4619169,-97.4918609,29.476703,-97.50357,19807.0,Gonzales,Texas,G4801770,29.476703,-97.50357,2014,KBAZ0,29.7045,-98.0422,35.98627315046032,True,1802.0,2848.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,10.0,3.0,7.0,31.0,19.0,12.0,31.0,19.0,12.0,29.0,6.0,23.0,21.0,18.0,3.0,6.0,3.0,3.0,8760.0,0.0,8760.0,43.0,26.0,17.0
G4801790,48,179,35.4025424,-100.8123736,35.527957,-100.938403,22535.0,Gray,Texas,G4801790,35.527957,-100.938403,2014,72363,35.2167,-101.7167,48.83829019201965,True,4271.0,1432.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,1.0,1.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8760.0,0.0,8760.0,29.0,10.0,19.0
G4801810,48,181,33.6245321,-96.6757378,33.649485,-96.624643,120877.0,Grayson,Texas,G4801810,33.649485,-96.624643,2014,KTKI0,33.1779,-96.5905,32.642811569885616,True,2889.0,2351.0,Good,Good,Good,Good,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,4.0,93.0,65.0,28.0,0.0,0.0,0.0,8760.0,0.0,8760.0,11.0,8.0,3.0
G4801830,48,183,32.4863971,-94.8162759,32.49808,-94.79133,121730.0,Gregg,Texas,G4801830,32.49808,-94.79133,2014,72247,32.3833,-94.7167,9.04605280099436,True,2558.0,2269.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,6.0,114.0,79.0,35.0,8.0,4.0,4.0,8760.0,0.0,8760.0,11.0,11.0,0.0
G4801850,48,185,30.5432314,-95.988082,30.447103,-96.009259,26604.0,Grimes,Texas,G4801850,30.447103,-96.009259,2014,KCLL0,30.5886,-96.3638,23.257543469997383,True,1948.0,2703.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,3.0,60.0,38.0,22.0,0.0,0.0,0.0,8760.0,0.0,8760.0,38.0,18.0,20.0
G4801870,48,187,29.583532,-97.946771,29.598985,-98.097778,131533.0,Guadalupe,Texas,G4801870,29.598985,-98.097778,2014,KBAZ0,29.7045,-98.0422,8.01789055913157,True,1802.0,2848.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,10.0,3.0,7.0,31.0,19.0,12.0,31.0,19.0,12.0,29.0,6.0,23.0,21.0,18.0,3.0,6.0,3.0,3.0,8760.0,0.0,8760.0,43.0,26.0,17.0
G4801890,48,189,34.0684364,-101.8228879,34.145755,-101.739801,36273.0,Hale,Texas,G4801890,34.145755,-101.739801,2014,72267,33.6667,-101.8167,33.3919391914532,True,3588.0,1806.0,Good,Good,Good,Good,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,8760.0,0.0,8760.0,25.0,15.0,10.0
G4801910,48,191,34.4531894,-100.5763434,34.658133,-100.604341,3353.0,Hall,Texas,G4801910,34.658133,-100.604341,2014,72363,35.2167,-101.7167,73.88497848951721,True,4271.0,1432.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,1.0,1.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8760.0,0.0,8760.0,29.0,10.0,19.0
G4801930,48,193,31.7073342,-98.1118266,31.761315,-98.099032,8517.0,Hamilton,Texas,G4801930,31.761315,-98.099032,2014,KGRK0,31.0673,-97.8289,50.52805894662901,True,2236.0,2617.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,8760.0,0.0,8760.0,2791.0,78.0,2713.0
G4801950,48,195,36.2728469,-101.3569304,36.213931,-101.273482,5613.0,Hansford,Texas,G4801950,36.213931,-101.273482,2014,KGUY0,36.6851,-101.5078,35.06270467335735,True,4586.0,1607.0,Good,Good,Suspicious,Suspicious,Suspicious,Good,Good,Good,3.0,3.0,0.0,3.0,3.0,0.0,3.0,3.0,0.0,6.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,8760.0,0.0,8760.0,46.0,22.0,24.0
G4801970,48,197,34.2899036,-99.7456973,34.283002,-99.694647,4139.0,Hardeman,Texas,G4801970,34.283002,-99.694647,2014,72351,33.9833,-98.4928,71.78574778010405,True,3264.0,2457.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,5.0,5.0,3.0,3.0,0.0,0.0,0.0,0.0,8760.0,0.0,8760.0,27.0,11.0,16.0
G4801990,48,199,30.3296483,-94.3931781,30.303364,-94.262169,54635.0,Hardin,Texas,G4801990,30.303364,-94.262169,2014,72241,30.5833,-94.1333,20.809332548673613,True,1595.0,2660.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,29.0,6.0,0.0,0.0,0.0,8760.0,0.0,8760.0,14.0,10.0,4.0
G4802010,48,201,29.857273,-95.3930371,29.807479,-95.417454,4092459.0,Harris,Texas,G4802010,29.807479,-95.417454,2014,72243,30.0,-95.3667,13.644843187730173,True,1585.0,2784.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,112.0,73.0,39.0,0.0,0.0,0.0,8760.0,0.0,8760.0,10.0,7.0,3.0
G4802030,48,203,32.5479914,-94.3744344,32.534967,-94.412978,65631.0,Harrison,Texas,G4802030,32.534967,-94.412978,2014,72247,32.3833,-94.7167,20.575253813695053,True,2558.0,2269.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,6.0,114.0,79.0,35.0,8.0,4.0,4.0,8760.0,0.0,8760.0,11.0,11.0,0.0
G4802050,48,205,35.8402444,-102.6100473,35.984331,-102.488764,6062.0,Hartley,Texas,G4802050,35.984331,-102.488764,2014,72360,36.45,-103.15,48.92650560423854,True,4790.0,1034.0,Good,Good,Suspicious,Good,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8760.0,0.0,8760.0,39.0,19.0,20.0
G4802070,48,207,33.175965,-99.7307731,33.178592,-99.767465,5899.0,Haskell,Texas,G4802070,33.178592,-99.767465,2014,72266,32.4167,-99.6833,52.868096614277164,True,2690.0,2666.0,Good,Good,Good,Good,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,18.0,23.0,16.0,5.0,11.0,0.0,0.0,0.0,8760.0,0.0,8760.0,83.0,29.0,54.0
G4802090,48,209,30.0612247,-98.0292673,30.00246,-97.935889,157107.0,Hays,Texas,G4802090,30.00246,-97.935889,2014,74745,30.1945,-97.6699,20.709146459393455,True,1997.0,2741.0,Good,Good,Good,Good,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,91.0,26.0,0.0,0.0,0.0,8760.0,0.0,8760.0,47.0,24.0,23.0
G4802110,48,211,35.8159564,-100.2792102,35.893959,-100.364036,3807.0,Hemphill,Texas,G4802110,35.893959,-100.364036,2014,KCSM0,35.3398,-99.2005,75.74273396019187,True,4053.0,2112.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,9.0,19.0,1.0,1.0,0.0,0.0,0.0,0.0,8760.0,0.0,8760.0,25.0,15.0,10.0
G4802130,48,213,32.2116334,-95.8534183,32.237902,-95.889717,78532.0,Henderson,Texas,G4802130,32.237902,-95.889717,2014,KTYR0,32.3541,-95.4024,29.57215597667104,True,2458.0,2389.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,6.0,7.0,50.0,38.0,12.0,0.0,0.0,0.0,8760.0,0.0,8760.0,15.0,8.0,7.0
G4802150,48,215,26.3963839,-98.18099,26.232452,-98.184054,774769.0,Hidalgo,Texas,G4802150,26.232452,-98.184054,2014,KMFE0,26.1758,-98.2386,5.172585165981984,True,843.0,3844.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,9.0,3.0,6.0,9.0,3.0,6.0,9.0,3.0,6.0,28.0,6.0,22.0,22.0,16.0,6.0,8.0,3.0,5.0,8760.0,0.0,8760.0,47.0,23.0,24.0
G4802170,48,217,31.9826809,-97.130668,31.998096,-97.174067,35089.0,Hill,Texas,G4802170,31.998096,-97.174067,2014,72256,31.6,-97.05,28.45427279550703,True,2448.0,2612.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.0,3.0,12.0,9.0,3.0,0.0,0.0,0.0,8760.0,0.0,8760.0,25.0,9.0,16.0
G4802190,48,219,33.605932,-102.3433978,33.586415,-102.33483,22935.0,Hockley,Texas,G4802190,33.586415,-102.33483,2014,72267,33.6667,-101.8167,30.32053141684299,True,3588.0,1806.0,Good,Good,Good,Good,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,8760.0,0.0,8760.0,25.0,15.0,10.0
G4802210,48,221,32.430149,-97.8316766,32.432951,-97.765687,51182.0,Hood,Texas,G4802210,32.432951,-97.765687,2014,KMWL0,32.7816,-98.0602,29.56562211573305,True,2808.0,2401.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,185.0,6.0,179.0,185.0,6.0,179.0,185.0,6.0,179.0,209.0,6.0,203.0,173.0,28.0,145.0,144.0,3.0,141.0,8760.0,0.0,8760.0,25.0,13.0,12.0
G4802230,48,223,33.1489586,-95.5651936,33.124117,-95.586932,35161.0,Hopkins,Texas,G4802230,33.124117,-95.586932,2014,KTRL0,32.7092,-96.2674,48.78065507831481,True,2549.0,2700.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,16.0,3.0,13.0,16.0,3.0,13.0,0.0,0.0,0.0,80.0,57.0,23.0,0.0,0.0,0.0,8760.0,0.0,8760.0,20.0,13.0,7.0
G4802250,48,225,31.3230362,-95.4215995,31.298935,-95.46482,23732.0,Houston,Texas,G4802250,31.298935,-95.46482,2014,KCLL0,30.5886,-96.3638,72.43418709316653,True,1948.0,2703.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,3.0,60.0,38.0,22.0,0.0,0.0,0.0,8760.0,0.0,8760.0,38.0,18.0,20.0
G4802270,48,227,32.3034712,-101.438772,32.242066,-101.464986,35012.0,Howard,Texas,G4802270,32.242066,-101.464986,2014,72265,31.9333,-102.2,48.024869374375484,True,2615.0,2570.0,Good,Good,Good,Good,Suspicious,Good,Good,Good,4.0,4.0,0.0,4.0,4.0,0.0,4.0,4.0,0.0,34.0,22.0,12.0,11.0,7.0,4.0,0.0,0.0,0.0,8760.0,0.0,8760.0,41.0,15.0,26.0
G4802290,48,229,31.4508678,-105.3775489,31.420986,-105.641319,3476.0,Hudspeth,Texas,G4802290,31.420986,-105.641319,2014,72270,31.8167,-106.3833,51.51057608345328,True,1898.0,2671.0,Good,Good,Good,Good,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,4.0,20.0,17.0,3.0,0.0,0.0,0.0,8760.0,0.0,8760.0,10.0,8.0,2.0
G4802310,48,231,33.1232921,-96.0842024,33.085785,-96.095018,86129.0,Hunt,Texas,G4802310,33.085785,-96.095018,2014,KTRL0,32.7092,-96.2674,27.875152947945473,True,2549.0,2700.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,16.0,3.0,13.0,16.0,3.0,13.0,0.0,0.0,0.0,80.0,57.0,23.0,0.0,0.0,0.0,8760.0,0.0,8760.0,20.0,13.0,7.0
G4802330,48,233,35.837047,-101.3627461,35.6807,-101.448842,22150.0,Hutchinson,Texas,G4802330,35.6807,-101.448842,2014,72363,35.2167,-101.7167,35.42737839961702,True,4271.0,1432.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,1.0,1.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8760.0,0.0,8760.0,29.0,10.0,19.0
G4802350,48,235,31.3034241,-100.9813037,31.266676,-100.844201,1599.0,Irion,Texas,G4802350,31.266676,-100.844201,2014,74740,30.5167,-99.7667,82.25883059575075,True,2292.0,2586.0,Good,Good,Good,Good,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,4.0,50.0,40.0,10.0,0.0,0.0,0.0,8760.0,0.0,8760.0,7.0,3.0,4.0
G4802370,48,237,33.2320933,-98.1716089,33.198497,-98.168776,9044.0,Jack,Texas,G4802370,33.198497,-98.168776,2014,KMWL0,32.7816,-98.0602,29.484042137990382,True,2808.0,2401.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,185.0,6.0,179.0,185.0,6.0,179.0,185.0,6.0,179.0,209.0,6.0,203.0,173.0,28.0,145.0,144.0,3.0,141.0,8760.0,0.0,8760.0,25.0,13.0,12.0
G4802390,48,239,28.9598019,-96.58908,28.961331,-96.594951,14075.0,Jackson,Texas,G4802390,28.961331,-96.594951,2014,KPSX0,28.7275,-96.2509,26.35507535714021,True,1369.0,3086.0,Good,Good,Suspicious,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8760.0,0.0,8760.0,55.0,21.0,34.0
G4802410,48,241,30.7529323,-94.0222943,30.736464,-93.994075,35710.0,Jasper,Texas,G4802410,30.736464,-93.994075,2014,72241,30.5833,-94.1333,13.433680163074252,True,1595.0,2660.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,29.0,6.0,0.0,0.0,0.0,8760.0,0.0,8760.0,14.0,10.0,4.0
G4802430,48,243,30.6217108,-104.1911424,30.603582,-103.990284,2342.0,Jeff Davis,Texas,G4802430,30.603582,-103.990284,2014,KFST0,30.9153,-102.9128,67.50167512138918,True,2183.0,2576.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,8760.0,0.0,8760.0,54.0,21.0,33.0
G4802450,48,245,29.8539997,-94.1493306,30.01233,-94.067554,252273.0,Jefferson,Texas,G4802450,30.01233,-94.067554,2014,72241,30.5833,-94.1333,39.644691524957196,True,1595.0,2660.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,29.0,6.0,0.0,0.0,0.0,8760.0,0.0,8760.0,14.0,10.0,4.0
G4802470,48,247,27.0412118,-98.700127,27.304609,-98.68362,5300.0,Jim Hogg,Texas,G4802470,27.304609,-98.68362,2014,KNQI0,27.5045,-97.8083,55.43946573185988,True,1058.0,3514.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,8760.0,0.0,8760.0,29.0,17.0,12.0
G4802490,48,249,27.7335157,-98.0908141,27.751904,-98.064602,40838.0,Jim Wells,Texas,G4802490,27.751904,-98.064602,2014,KNQI0,27.5045,-97.8083,23.202665107737868,True,1058.0,3514.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,8760.0,0.0,8760.0,29.0,17.0,12.0
G4802510,48,251,32.3798207,-97.3649587,32.435783,-97.325793,150934.0,Johnson,Texas,G4802510,32.435783,-97.325793,2014,74739,32.8198,-97.3624,26.618372439514022,True,2497.0,2898.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,3.0,28.0,23.0,5.0,0.0,0.0,0.0,8760.0,0.0,8760.0,8.0,6.0,2.0
G4802530,48,253,32.7437089,-99.8744297,32.711236,-99.808917,20202.0,Jones,Texas,G4802530,32.711236,-99.808917,2014,72266,32.4167,-99.6833,21.625168399822748,True,2690.0,2666.0,Good,Good,Good,Good,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,18.0,23.0,16.0,5.0,11.0,0.0,0.0,0.0,8760.0,0.0,8760.0,83.0,29.0,54.0
G4802550,48,255,28.9089957,-97.8522048,28.856195,-97.864151,14824.0,Karnes,Texas,G4802550,28.856195,-97.864151,2014,KSSF0,29.337,-98.471,49.456084479360804,True,1500.0,3243.0,Good,Good,Suspicious,Good,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,6.0,5.0,162.0,113.0,49.0,11.0,11.0,0.0,8760.0,0.0,8760.0,351.0,19.0,332.0
G4802570,48,257,32.598944,-96.2883777,32.656168,-96.338534,103350.0,Kaufman,Texas,G4802570,32.656168,-96.338534,2014,KTRL0,32.7092,-96.2674,5.526170956422735,True,2549.0,2700.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,16.0,3.0,13.0,16.0,3.0,13.0,0.0,0.0,0.0,80.0,57.0,23.0,0.0,0.0,0.0,8760.0,0.0,8760.0,20.0,13.0,7.0
G4802590,48,259,29.9435246,-98.7092693,29.841299,-98.725533,33410.0,Kendall,Texas,G4802590,29.841299,-98.725533,2014,72253,29.5333,-98.4667,26.348444260171203,True,1509.0,3198.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,6.0,7.0,18.0,17.0,1.0,0.0,0.0,0.0,8760.0,0.0,8760.0,39.0,31.0,8.0
G4802630,48,263,33.1847797,-100.7697199,33.247856,-100.629728,808.0,Kent,Texas,G4802630,33.247856,-100.629728,2014,72267,33.6667,-101.8167,74.28987495963185,True,3588.0,1806.0,Good,Good,Good,Good,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,8760.0,0.0,8760.0,25.0,15.0,10.0
G4802650,48,265,30.059953,-99.3533388,30.039931,-99.159771,49625.0,Kerr,Texas,G4802650,30.039931,-99.159771,2014,74740,30.5167,-99.7667,48.9550795945606,True,2292.0,2586.0,Good,Good,Good,Good,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,4.0,50.0,40.0,10.0,0.0,0.0,0.0,8760.0,0.0,8760.0,7.0,3.0,4.0
G4802670,48,267,30.479472,-99.7463959,30.490095,-99.732497,4607.0,Kimble,Texas,G4802670,30.490095,-99.732497,2014,74740,30.5167,-99.7667,2.7431555493686077,True,2292.0,2586.0,Good,Good,Good,Good,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,4.0,50.0,40.0,10.0,0.0,0.0,0.0,8760.0,0.0,8760.0,7.0,3.0,4.0
G4802710,48,271,29.3470865,-100.4177003,29.304886,-100.418801,3598.0,Kinney,Texas,G4802710,29.304886,-100.418801,2014,74740,30.5167,-99.7667,92.38806061720476,True,2292.0,2586.0,Good,Good,Good,Good,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,4.0,50.0,40.0,10.0,0.0,0.0,0.0,8760.0,0.0,8760.0,7.0,3.0,4.0
G4802730,48,273,27.4387348,-97.6606203,27.492495,-97.857766,32061.0,Kleberg,Texas,G4802730,27.492495,-97.857766,2014,KNQI0,27.5045,-97.8083,3.1430641086689293,True,1058.0,3514.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,8760.0,0.0,8760.0,29.0,17.0,12.0
G4802750,48,275,33.6166569,-99.7471116,33.464244,-99.705702,3719.0,Knox,Texas,G4802750,33.464244,-99.705702,2014,72266,32.4167,-99.6833,72.38992977405807,True,2690.0,2666.0,Good,Good,Good,Good,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,18.0,23.0,16.0,5.0,11.0,0.0,0.0,0.0,8760.0,0.0,8760.0,83.0,29.0,54.0
G4802770,48,277,33.6672628,-95.5703477,33.674176,-95.53564,49793.0,Lamar,Texas,G4802770,33.674176,-95.53564,2014,KTKI0,33.1779,-96.5905,69.82688935915124,True,2889.0,2351.0,Good,Good,Good,Good,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,4.0,93.0,65.0,28.0,0.0,0.0,0.0,8760.0,0.0,8760.0,11.0,8.0,3.0
G4802790,48,279,34.0688615,-102.3480182,34.028478,-102.324158,13977.0,Lamb,Texas,G4802790,34.028478,-102.324158,2014,72267,33.6667,-101.8167,38.37671029419746,True,3588.0,1806.0,Good,Good,Good,Good,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,8760.0,0.0,8760.0,25.0,15.0,10.0
G4802810,48,281,31.1967308,-98.2408885,31.09588,-98.116277,19677.0,Lampasas,Texas,G4802810,31.09588,-98.116277,2014,KGRK0,31.0673,-97.8289,17.119448772613712,True,2236.0,2617.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,8760.0,0.0,8760.0,2791.0,78.0,2713.0
G4802830,48,283,28.3510976,-99.0967743,28.336046,-99.249834,6886.0,La Salle,Texas,G4802830,28.336046,-99.249834,2014,KSSF0,29.337,-98.471,83.69594309855836,True,1500.0,3243.0,Good,Good,Suspicious,Good,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,6.0,5.0,162.0,113.0,49.0,11.0,11.0,0.0,8760.0,0.0,8760.0,351.0,19.0,332.0
G4802850,48,285,29.3825778,-96.9236334,29.409258,-97.047964,19263.0,Lavaca,Texas,G4802850,29.409258,-97.047964,2014,KBAZ0,29.7045,-98.0422,63.141219828490456,True,1802.0,2848.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,10.0,3.0,7.0,31.0,19.0,12.0,31.0,19.0,12.0,29.0,6.0,23.0,21.0,18.0,3.0,6.0,3.0,3.0,8760.0,0.0,8760.0,43.0,26.0,17.0
G4802870,48,287,30.3211046,-96.976365,30.270012,-96.967301,16612.0,Lee,Texas,G4802870,30.270012,-96.967301,2014,KCLL0,30.5886,-96.3638,42.157268543583534,True,1948.0,2703.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,3.0,60.0,38.0,22.0,0.0,0.0,0.0,8760.0,0.0,8760.0,38.0,18.0,20.0
G4802890,48,289,31.3004926,-95.9956219,31.29928,-96.046864,16801.0,Leon,Texas,G4802890,31.29928,-96.046864,2014,KCLL0,30.5886,-96.3638,52.57241396822652,True,1948.0,2703.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,3.0,60.0,38.0,22.0,0.0,0.0,0.0,8760.0,0.0,8760.0,38.0,18.0,20.0
