fip_code,STATE_fip,COUNTY_fip,CENTROID_LAT,CENTROID_LON,Population_centroid_lat,Population_centroid_long,Population,county_name,state,Location Name,Latitude,Longitude,Year
G0600730,6,73,33.0236041,-116.7761174,32.88326,-117.112994,3095313,San Diego,California,G0600730,32.88326,-117.112994,2017
G0600750,6,75,37.7272391,-123.0322294,37.759598,-122.438323,805235,San Francisco,California,G0600750,37.759598,-122.438323,2017
G0600770,6,77,37.9349815,-121.272244,37.931804,-121.298108,685306,San Joaquin,California,G0600770,37.931804,-121.298108,2017
G0600790,6,79,35.3852264,-120.4475416,35.342391,-120.667689,269637,San Luis Obispo,California,G0600790,35.342391,-120.667689,2017
G0600810,6,81,37.4146633,-122.3715451,37.56395,-122.340991,718451,San Mateo,California,G0600810,37.56395,-122.340991,2017
G0600830,6,83,34.5370572,-120.0399729,34.639262,-120.092602,423895,Santa Barbara,California,G0600830,34.639262,-120.092602,2017
G0600850,6,85,37.2207774,-121.6906224,37.315105,-121.910421,1781642,Santa Clara,California,G0600850,37.315105,-121.910421,2017
G0600870,6,87,37.0124883,-122.007205,36.985171,-121.936728,262382,Santa Cruz,California,G0600870,36.985171,-121.936728,2017
G0600890,6,89,40.7605142,-122.0435556,40.580269,-122.299961,177223,Shasta,California,G0600890,40.580269,-122.299961,2017
G0600910,6,91,39.5769252,-120.5219926,39.612588,-120.414236,3240,Sierra,California,G0600910,39.612588,-120.414236,2017
G0600930,6,93,41.5879861,-122.5332868,41.576203,-122.489833,44900,Siskiyou,California,G0600930,41.576203,-122.489833,2017
G0600950,6,95,38.2672255,-121.939594,38.235582,-122.069324,413344,Solano,California,G0600950,38.235582,-122.069324,2017
G0600970,6,97,38.5246685,-122.9376276,38.41408,-122.720522,483878,Sonoma,California,G0600970,38.41408,-122.720522,2017
G0600990,6,99,37.5623842,-121.0026557,37.619147,-120.955577,514453,Stanislaus,California,G0600990,37.619147,-120.955577,2017
G0601010,6,101,39.0361898,-121.7039397,39.13549,-121.644269,94737,Sutter,California,G0601010,39.13549,-121.644269,2017
G0601030,6,103,40.1261561,-122.2322757,40.115187,-122.218704,63463,Tehama,California,G0601030,40.115187,-122.218704,2017
G0601050,6,105,40.6477241,-123.1144043,40.681268,-123.072357,13786,Trinity,California,G0601050,40.681268,-123.072357,2017
G0601070,6,107,36.2288241,-118.781061,36.251227,-119.231547,442179,Tulare,California,G0601070,36.251227,-119.231547,2017
G0601090,6,109,38.0214344,-119.9647335,37.971531,-120.32853,55365,Tuolumne,California,G0601090,37.971531,-120.32853,2017
G0601110,6,111,34.3587415,-119.1331432,34.241989,-119.025018,823318,Ventura,California,G0601110,34.241989,-119.025018,2017
G0601130,6,113,38.6795954,-121.9024412,38.598913,-121.721112,200849,Yolo,California,G0601130,38.598913,-121.721112,2017
G0601150,6,115,39.2661815,-121.3408111,39.13883,-121.506626,72155,Yuba,California,G0601150,39.13883,-121.506626,2017
G0800010,8,1,39.8743252,-104.3318718,39.874297,-104.927473,441603,Adams,Colorado,G0800010,39.874297,-104.927473,2017
G0800030,8,3,37.5684423,-105.7880414,37.483069,-105.877245,15445,Alamosa,Colorado,G0800030,37.483069,-105.877245,2017
G0800050,8,5,39.6446318,-104.3317329,39.647528,-104.845968,572003,Arapahoe,Colorado,G0800050,39.647528,-104.845968,2017
G0800070,8,7,37.2023952,-107.0508634,37.240087,-107.085027,12084,Archuleta,Colorado,G0800070,37.240087,-107.085027,2017
G0800090,8,9,37.3066926,-102.5377576,37.368221,-102.527089,3788,Baca,Colorado,G0800090,37.368221,-102.527089,2017
G0800110,8,11,37.9318907,-103.0775841,38.072386,-103.1631,6499,Bent,Colorado,G0800110,38.072386,-103.1631,2017
G0800130,8,13,40.0949699,-105.3976911,40.063299,-105.183981,294567,Boulder,Colorado,G0800130,40.063299,-105.183981,2017
G0800140,8,14,39.9533825,-105.052125,39.936888,-105.055491,55889,Broomfield,Colorado,G0800140,39.936888,-105.055491,2017
G0800150,8,15,38.7382361,-106.3169494,38.676497,-106.082645,17809,Chaffee,Colorado,G0800150,38.676497,-106.082645,2017
G0800170,8,17,38.8353865,-102.6045852,38.816795,-102.45777,1836,Cheyenne,Colorado,G0800170,38.816795,-102.45777,2017
G0800190,8,19,39.6894025,-105.6707833,39.712957,-105.52965,9088,Clear Creek,Colorado,G0800190,39.712957,-105.52965,2017
G0800210,8,21,37.2134065,-106.1764473,37.195652,-105.989049,8256,Conejos,Colorado,G0800210,37.195652,-105.989049,2017
G0800230,8,23,37.2775474,-105.4289399,37.281779,-105.448477,3524,Costilla,Colorado,G0800230,37.281779,-105.448477,2017
G0800250,8,25,38.3061801,-103.7727363,38.188547,-103.857439,5823,Crowley,Colorado,G0800250,38.188547,-103.857439,2017
G0800270,8,27,38.1019939,-105.3735148,38.134216,-105.381557,4255,Custer,Colorado,G0800270,38.134216,-105.381557,2017
G0800290,8,29,38.8617559,-107.864757,38.798565,-107.910553,30952,Delta,Colorado,G0800290,38.798565,-107.910553,2017
G0800310,8,31,39.7618419,-104.8812217,39.72143,-104.955068,600158,Denver,Colorado,G0800310,39.72143,-104.955068,2017
G0800330,8,33,37.747602,-108.5303829,37.740817,-108.75741,2064,Dolores,Colorado,G0800330,37.740817,-108.75741,2017
G0800350,8,35,39.325414,-104.9259871,39.48527,-104.879712,285465,Douglas,Colorado,G0800350,39.48527,-104.879712,2017
G0800370,8,37,39.6269919,-106.6951694,39.599453,-106.717771,52197,Eagle,Colorado,G0800370,39.599453,-106.717771,2017
G0800390,8,39,39.3105817,-104.1177288,39.382868,-104.51913,23086,Elbert,Colorado,G0800390,39.382868,-104.51913,2017
G0800410,8,41,38.8273831,-104.5274718,38.873669,-104.758477,622263,El Paso,Colorado,G0800410,38.873669,-104.758477,2017
G0800430,8,43,38.4551696,-105.4249583,38.426058,-105.206532,46824,Fremont,Colorado,G0800430,38.426058,-105.206532,2017
G0800450,8,45,39.5993517,-107.9097802,39.507561,-107.539356,56389,Garfield,Colorado,G0800450,39.507561,-107.539356,2017
G0800470,8,47,39.8611556,-105.5288778,39.85702,-105.48021,5441,Gilpin,Colorado,G0800470,39.85702,-105.48021,2017
G0800490,8,49,40.1232049,-106.0959348,40.050388,-105.9754,14843,Grand,Colorado,G0800490,40.050388,-105.9754,2017
G0800510,8,51,38.6726401,-107.0665057,38.657886,-106.944723,15324,Gunnison,Colorado,G0800510,38.657886,-106.944723,2017
G0800530,8,53,37.8211654,-107.3382613,37.996875,-107.29653,843,Hinsdale,Colorado,G0800530,37.996875,-107.29653,2017
G0800550,8,55,37.6878154,-104.9599278,37.616312,-104.884201,6711,Huerfano,Colorado,G0800550,37.616312,-104.884201,2017
G0800570,8,57,40.6634319,-106.3292476,40.692851,-106.291292,1394,Jackson,Colorado,G0800570,40.692851,-106.291292,2017
G0800590,8,59,39.5795106,-105.2454623,39.720524,-105.128819,534543,Jefferson,Colorado,G0800590,39.720524,-105.128819,2017
G0800610,8,61,38.387663,-102.7568494,38.470657,-102.680579,1398,Kiowa,Colorado,G0800610,38.470657,-102.680579,2017
G0800630,8,63,39.3053399,-102.6030226,39.309763,-102.435733,8270,Kit Carson,Colorado,G0800630,39.309763,-102.435733,2017
G0800650,8,65,39.2053405,-106.350079,39.24587,-106.308061,7310,Lake,Colorado,G0800650,39.24587,-106.308061,2017
G0800670,8,67,37.2873673,-107.8397178,37.265198,-107.806184,51334,La Plata,Colorado,G0800670,37.265198,-107.806184,2017
G0800690,8,69,40.6580933,-105.4867638,40.504546,-105.099218,299630,Larimer,Colorado,G0800690,40.504546,-105.099218,2017
G0800710,8,71,37.3188308,-104.0441103,37.196601,-104.503149,15507,Las Animas,Colorado,G0800710,37.196601,-104.503149,2017
G0800730,8,73,38.9937401,-103.5075545,39.173232,-103.613697,5467,Lincoln,Colorado,G0800730,39.173232,-103.613697,2017
G0800750,8,75,40.7280911,-103.0904639,40.639399,-103.187715,22709,Logan,Colorado,G0800750,40.639399,-103.187715,2017
G0800770,8,77,39.0194924,-108.4618366,39.092851,-108.543768,146723,Mesa,Colorado,G0800770,39.092851,-108.543768,2017
G0800790,8,79,37.6514834,-106.9323033,37.798623,-106.935586,712,Mineral,Colorado,G0800790,37.798623,-106.935586,2017
G0800810,8,81,40.6163576,-108.2110988,40.515239,-107.625859,13795,Moffat,Colorado,G0800810,40.515239,-107.625859,2017
G0800830,8,83,37.3380247,-108.5957864,37.370817,-108.557116,25535,Montezuma,Colorado,G0800830,37.370817,-108.557116,2017
G0800850,8,85,38.4075069,-108.2662815,38.479142,-107.934568,41276,Montrose,Colorado,G0800850,38.479142,-107.934568,2017
G0800870,8,87,40.2631674,-103.8122852,40.256023,-103.781517,28159,Morgan,Colorado,G0800870,40.256023,-103.781517,2017
G0800890,8,89,37.8841698,-103.7212597,38.024096,-103.657432,18831,Otero,Colorado,G0800890,38.024096,-103.657432,2017
G0800910,8,91,38.1505999,-107.7671334,38.139834,-107.746232,4436,Ouray,Colorado,G0800910,38.139834,-107.746232,2017
G0800930,8,93,39.1189141,-105.7176479,39.311718,-105.623144,16206,Park,Colorado,G0800930,39.311718,-105.623144,2017
G0800950,8,95,40.5947117,-102.3451047,40.599517,-102.387354,4442,Phillips,Colorado,G0800950,40.599517,-102.387354,2017
G0800970,8,97,39.2173323,-106.9157831,39.232543,-106.907765,17148,Pitkin,Colorado,G0800970,39.232543,-106.907765,2017
G0800990,8,99,37.9581814,-102.3921613,38.083772,-102.547035,12551,Prowers,Colorado,G0800990,38.083772,-102.547035,2017
G0801010,8,101,38.1706581,-104.4898925,38.263685,-104.645147,159063,Pueblo,Colorado,G0801010,38.263685,-104.645147,2017
G0801030,8,103,39.9726223,-108.2007155,40.051033,-108.280174,6666,Rio Blanco,Colorado,G0801030,40.051033,-108.280174,2017
G0801050,8,105,37.4858534,-106.453128,37.616658,-106.238805,11982,Rio Grande,Colorado,G0801050,37.616658,-106.238805,2017
G0801070,8,107,40.4836638,-106.9877021,40.453133,-106.899535,23509,Routt,Colorado,G0801070,40.453133,-106.899535,2017
G0801090,8,109,38.0316514,-106.2346662,37.915302,-106.019489,6108,Saguache,Colorado,G0801090,37.915302,-106.019489,2017
G0801110,8,111,37.7810745,-107.6702566,37.804646,-107.673989,699,San Juan,Colorado,G0801110,37.804646,-107.673989,2017
G0801130,8,113,38.0093735,-108.427326,37.974202,-107.960034,7359,San Miguel,Colorado,G0801130,37.974202,-107.960034,2017
G0801150,8,115,40.8715679,-102.3553579,40.960246,-102.32767,2379,Sedgwick,Colorado,G0801150,40.960246,-102.32767,2017
G0801170,8,117,39.6210227,-106.1375545,39.573131,-106.054579,27994,Summit,Colorado,G0801170,39.573131,-106.054579,2017
G0801190,8,119,38.8719937,-105.1825519,38.94355,-105.140532,23350,Teller,Colorado,G0801190,38.94355,-105.140532,2017
G0801210,8,121,39.9657899,-103.2097445,40.092526,-103.156814,4814,Washington,Colorado,G0801210,40.092526,-103.156814,2017
G0801230,8,123,40.5536965,-104.3942215,40.328082,-104.788507,252825,Weld,Colorado,G0801230,40.328082,-104.788507,2017
G0801250,8,125,40.0006314,-102.4226489,40.069473,-102.486935,10043,Yuma,Colorado,G0801250,40.069473,-102.486935,2017
G0900010,9,1,41.2274198,-73.366988,41.207889,-73.364521,916829,Fairfield,Connecticut,G0900010,41.207889,-73.364521,2017
G0900030,9,3,41.8060534,-72.7329157,41.761943,-72.717282,894014,Hartford,Connecticut,G0900030,41.761943,-72.717282,2017
G0900050,9,5,41.7918833,-73.2354042,41.727851,-73.187494,189927,Litchfield,Connecticut,G0900050,41.727851,-73.187494,2017
G0900070,9,7,41.4330028,-72.5227802,41.478564,-72.571408,165676,Middlesex,Connecticut,G0900070,41.478564,-72.571408,2017
G0900090,9,9,41.3497173,-72.9002037,41.396052,-72.941497,862477,New Haven,Connecticut,G0900090,41.396052,-72.941497,2017
G0900110,9,11,41.4726514,-72.1086329,41.443373,-72.097683,274055,New London,Connecticut,G0900110,41.443373,-72.097683,2017
G0900130,9,13,41.8580807,-72.3409779,41.842762,-72.37209,152691,Tolland,Connecticut,G0900130,41.842762,-72.37209,2017
G0900150,9,15,41.8249987,-71.9907017,41.804225,-71.995072,118428,Windham,Connecticut,G0900150,41.804225,-71.995072,2017
G1000010,10,1,39.0970884,-75.5029819,39.12322,-75.558604,162310,Kent,Delaware,G1000010,39.12322,-75.558604,2017
G1000030,10,3,39.5759152,-75.6441324,39.68502,-75.634376,538479,New Castle,Delaware,G1000030,39.68502,-75.634376,2017
G1000050,10,5,38.6732275,-75.3370237,38.662387,-75.346649,197145,Sussex,Delaware,G1000050,38.662387,-75.346649,2017
G1100010,11,1,38.9041031,-77.017229,38.91027,-77.014468,601723,District of Columbia,District of Columbia,G1100010,38.91027,-77.014468,2017
G1200010,12,1,29.6757403,-82.357221,29.665903,-82.386845,247336,Alachua,Florida,G1200010,29.665903,-82.386845,2017
G1200030,12,3,30.3244416,-82.3022838,30.288432,-82.185477,27115,Baker,Florida,G1200030,30.288432,-82.185477,2017
G1200050,12,5,30.2381069,-85.631418,30.206925,-85.660217,168852,Bay,Florida,G1200050,30.206925,-85.660217,2017
G1200070,12,7,29.9523863,-82.166599,29.953429,-82.128192,28520,Bradford,Florida,G1200070,29.953429,-82.128192,2017
G1200090,12,9,28.2983043,-80.7003309,28.232195,-80.690979,543376,Brevard,Florida,G1200090,28.232195,-80.690979,2017
G1200110,12,11,26.1935353,-80.4766834,26.134058,-80.227135,1748066,Broward,Florida,G1200110,26.134058,-80.227135,2017
G1200130,12,13,30.3888013,-85.1979155,30.463143,-85.122189,14625,Calhoun,Florida,G1200130,30.463143,-85.122189,2017
G1200150,12,15,26.8689328,-81.9410769,26.954793,-82.119946,159978,Charlotte,Florida,G1200150,26.954793,-82.119946,2017
G1200170,12,17,28.8436276,-82.5247964,28.863598,-82.453512,141236,Citrus,Florida,G1200170,28.863598,-82.453512,2017
G1200190,12,19,29.9865835,-81.8650364,30.084386,-81.79941,190865,Clay,Florida,G1200190,30.084386,-81.79941,2017
G1200210,12,21,26.1187363,-81.4009199,26.199831,-81.699625,321520,Collier,Florida,G1200210,26.199831,-81.699625,2017
G1200230,12,23,30.2213332,-82.6231676,30.126051,-82.660566,67531,Columbia,Florida,G1200230,30.126051,-82.660566,2017
G1200270,12,27,27.1905809,-81.8062531,27.189369,-81.864094,34862,DeSoto,Florida,G1200270,27.189369,-81.864094,2017
G1200290,12,29,29.5808994,-83.1956656,29.634179,-83.056329,16422,Dixie,Florida,G1200290,29.634179,-83.056329,2017
G1200310,12,31,30.3352449,-81.6481132,30.300302,-81.622853,864263,Duval,Florida,G1200310,30.300302,-81.622853,2017
G1200330,12,33,30.6116479,-87.3389481,30.485314,-87.274788,297619,Escambia,Florida,G1200330,30.485314,-87.274788,2017
G1200350,12,35,29.4749121,-81.2863054,29.523494,-81.224735,95696,Flagler,Florida,G1200350,29.523494,-81.224735,2017
G1200370,12,37,29.8101756,-84.7991742,29.786787,-84.822838,11549,Franklin,Florida,G1200370,29.786787,-84.822838,2017
G1200390,12,39,30.5786866,-84.6126072,30.59828,-84.581397,46389,Gadsden,Florida,G1200390,30.59828,-84.581397,2017
G1200410,12,41,29.7234556,-82.7958011,29.704639,-82.808262,16939,Gilchrist,Florida,G1200410,29.704639,-82.808262,2017
G1200430,12,43,26.9548102,-81.1908197,26.896029,-81.185404,12884,Glades,Florida,G1200430,26.896029,-81.185404,2017
G1200450,12,45,29.9072571,-85.2565366,29.988579,-85.259478,15863,Gulf,Florida,G1200450,29.988579,-85.259478,2017
G1200470,12,47,30.4912264,-82.9510695,30.501534,-82.997218,14799,Hamilton,Florida,G1200470,30.501534,-82.997218,2017
G1200490,12,49,27.4928458,-81.8215798,27.548312,-81.815432,27731,Hardee,Florida,G1200490,27.548312,-81.815432,2017
G1200510,12,51,26.539967,-81.1521142,26.705392,-81.202571,39140,Hendry,Florida,G1200510,26.705392,-81.202571,2017
G1200530,12,53,28.5730426,-82.4662272,28.50485,-82.496961,172778,Hernando,Florida,G1200530,28.50485,-82.496961,2017
G1200550,12,55,27.3426272,-81.3409213,27.460415,-81.442555,98786,Highlands,Florida,G1200550,27.460415,-81.442555,2017
G1200570,12,57,27.9065898,-82.3495681,27.976529,-82.401275,1229226,Hillsborough,Florida,G1200570,27.976529,-82.401275,2017
G1200590,12,59,30.866222,-85.8129589,30.847684,-85.758558,19927,Holmes,Florida,G1200590,30.847684,-85.758558,2017
G1200610,12,61,27.7006382,-80.5748033,27.671827,-80.440581,138028,Indian River,Florida,G1200610,27.671827,-80.440581,2017
G1200630,12,63,30.78925,-85.2088129,30.80024,-85.216119,49746,Jackson,Florida,G1200630,30.80024,-85.216119,2017
G1200650,12,65,30.4245577,-83.8908594,30.504031,-83.886291,14761,Jefferson,Florida,G1200650,30.504031,-83.886291,2017
G1200670,12,67,29.9900661,-83.1785097,30.065418,-83.179508,8870,Lafayette,Florida,G1200670,30.065418,-83.179508,2017
G1200690,12,69,28.7641128,-81.7122822,28.735689,-81.752026,297052,Lake,Florida,G1200690,28.735689,-81.752026,2017
G1200710,12,71,26.5516337,-81.8925086,26.574992,-81.858144,618754,Lee,Florida,G1200710,26.574992,-81.858144,2017
G1200730,12,73,30.4593104,-84.2778004,30.466103,-84.270371,275487,Leon,Florida,G1200730,30.466103,-84.270371,2017
G1200750,12,75,29.2844566,-82.783462,29.379995,-82.666319,40801,Levy,Florida,G1200750,29.379995,-82.666319,2017
G1200770,12,77,30.2598494,-84.8685805,30.399795,-84.905169,8365,Liberty,Florida,G1200770,30.399795,-84.905169,2017
G1200790,12,79,30.4472326,-83.4704159,30.47263,-83.430563,19224,Madison,Florida,G1200790,30.47263,-83.430563,2017
G1200810,12,81,27.4816825,-82.3687669,27.477054,-82.532775,322833,Manatee,Florida,G1200810,27.477054,-82.532775,2017
G1200830,12,83,29.2028047,-82.0431004,29.140116,-82.123367,331298,Marion,Florida,G1200830,29.140116,-82.123367,2017
G1200850,12,85,27.0799538,-80.3982112,27.1443,-80.244395,146318,Martin,Florida,G1200850,27.1443,-80.244395,2017
G1200860,12,86,25.6104937,-80.4990449,25.774565,-80.298888,2496435,Miami-Dade,Florida,G1200860,25.774565,-80.298888,2017
G1200870,12,87,25.6010428,-81.2067767,24.739678,-81.263945,73090,Monroe,Florida,G1200870,24.739678,-81.263945,2017
G1200890,12,89,30.6059257,-81.7649287,30.607962,-81.647153,73314,Nassau,Florida,G1200890,30.607962,-81.647153,2017
G1200910,12,91,30.6658583,-86.5941941,30.542829,-86.567105,180822,Okaloosa,Florida,G1200910,30.542829,-86.567105,2017
G1200930,12,93,27.3855924,-80.8873884,27.272057,-80.822153,39996,Okeechobee,Florida,G1200930,27.272057,-80.822153,2017
G1200950,12,95,28.514435,-81.323295,28.532855,-81.384377,1145956,Orange,Florida,G1200950,28.532855,-81.384377,2017
G1200970,12,97,28.0590267,-81.1393116,28.266765,-81.383484,268685,Osceola,Florida,G1200970,28.266765,-81.383484,2017
G1200990,12,99,26.649124,-80.4483739,26.617075,-80.146119,1320134,Palm Beach,Florida,G1200990,26.617075,-80.146119,2017
G1201010,12,101,28.3077374,-82.4647183,28.261606,-82.51608,464697,Pasco,Florida,G1201010,28.261606,-82.51608,2017
G1201030,12,103,27.903122,-82.739518,27.899794,-82.727651,916542,Pinellas,Florida,G1201030,27.899794,-82.727651,2017
G1201050,12,105,27.9531147,-81.6927831,28.03114,-81.799975,602095,Polk,Florida,G1201050,28.03114,-81.799975,2017
G1201070,12,107,29.6060059,-81.7408939,29.609299,-81.720431,74364,Putnam,Florida,G1201070,29.609299,-81.720431,2017
G1201090,12,109,29.8906441,-81.3839483,29.977088,-81.421504,190039,St. Johns,Florida,G1201090,29.977088,-81.421504,2017
G1201110,12,111,27.379812,-80.4435373,27.338067,-80.353183,277789,St. Lucie,Florida,G1201110,27.338067,-80.353183,2017
G1201130,12,113,30.7018378,-87.0127623,30.549593,-87.036954,151372,Santa Rosa,Florida,G1201130,30.549593,-87.036954,2017
G1201150,12,115,27.1843855,-82.3658351,27.208205,-82.423893,379448,Sarasota,Florida,G1201150,27.208205,-82.423893,2017
G1201170,12,117,28.6900793,-81.1319797,28.697834,-81.310445,422718,Seminole,Florida,G1201170,28.697834,-81.310445,2017
G1201190,12,119,28.7142938,-82.0747152,28.825768,-82.035469,93420,Sumter,Florida,G1201190,28.825768,-82.035469,2017
G1201210,12,121,30.1892438,-82.9927542,30.214688,-82.987546,41551,Suwannee,Florida,G1201210,30.214688,-82.987546,2017
G1201230,12,123,30.0099084,-83.6094825,30.064881,-83.597967,22570,Taylor,Florida,G1201230,30.064881,-83.597967,2017
G1201250,12,125,30.0542796,-82.366918,30.010768,-82.356919,15535,Union,Florida,G1201250,30.010768,-82.356919,2017
G1201270,12,127,29.0576977,-81.1618044,29.073725,-81.123944,494593,Volusia,Florida,G1201270,29.073725,-81.123944,2017
G1201290,12,129,30.1403575,-84.3751122,30.185525,-84.331546,30776,Wakulla,Florida,G1201290,30.185525,-84.331546,2017
G1201310,12,131,30.6312106,-86.1766139,30.583729,-86.190665,55043,Walton,Florida,G1201310,30.583729,-86.190665,2017
G1201330,12,133,30.6022166,-85.6627968,30.650718,-85.625419,24896,Washington,Florida,G1201330,30.650718,-85.625419,2017
G1300010,13,1,31.739712,-82.2901025,31.77388,-82.338473,18236,Appling,Georgia,G1300010,31.77388,-82.338473,2017
G1300030,13,3,31.2968609,-82.8781986,31.317301,-82.886363,8375,Atkinson,Georgia,G1300030,31.317301,-82.886363,2017
G1300050,13,5,31.5633274,-82.3878591,31.547221,-82.466071,11096,Bacon,Georgia,G1300050,31.547221,-82.466071,2017
G1300070,13,7,31.3195798,-84.4548812,31.307754,-84.437989,3451,Baker,Georgia,G1300070,31.307754,-84.437989,2017
