fip_code,STATE_fip,COUNTY_fip,CENTROID_LAT,CENTROID_LON,Population_centroid_lat,Population_centroid_long,Population,county_name,state,Location Name,Latitude,Longitude,Year,Station_WMO,Station_Latitude,Station_Longitude,Distance_Miles,Status,HDD_base65F,CDD_base65F,QC_Missing_Data,QC_Extreme_Temperature,QC_Sudden_Temp_Jumps,QC_Constant_Temp_Periods,QC_Day-Night_Swings,QC_Summer_Freezing,QC_Winter_Extreme_Heat,QC_Missing_Temperature_Data,Temp_Holes,Dewpoint_Holes,RH_Holes
G5101250,51,125,37.7890795,-78.8834397,37.810028,-78.871691,15020.0,Nelson,Virginia,G5101250,37.810028,-78.871691,2011,,,,,,,,,,,,,,,,,,
G5101270,51,127,37.5029357,-76.9828581,37.497253,-77.037031,18429.0,New Kent,Virginia,G5101270,37.497253,-77.037031,2011,,,,,,,,,,,,,,,,,,
G5101310,51,131,37.3027754,-75.9240178,37.389508,-75.917594,12389.0,Northampton,Virginia,G5101310,37.389508,-75.917594,2011,,,,,,,,,,,,,,,,,,
G5101330,51,133,37.8569736,-76.3796872,37.890865,-76.414247,12330.0,Northumberland,Virginia,G5101330,37.890865,-76.414247,2011,,,,,,,,,,,,,,,,,,
G5101350,51,135,37.1411668,-78.0538655,37.144866,-78.075207,15853.0,Nottoway,Virginia,G5101350,37.144866,-78.075207,2011,,,,,,,,,,,,,,,,,,
G5101370,51,137,38.250193,-78.0096224,38.267152,-77.966785,33481.0,Orange,Virginia,G5101370,38.267152,-77.966785,2011,,,,,,,,,,,,,,,,,,
G5101390,51,139,38.6232005,-78.4918796,38.604441,-78.500392,24042.0,Page,Virginia,G5101390,38.604441,-78.500392,2011,,,,,,,,,,,,,,,,,,
G5101410,51,141,36.6671277,-80.2864131,36.655724,-80.282113,18490.0,Patrick,Virginia,G5101410,36.655724,-80.282113,2011,,,,,,,,,,,,,,,,,,
G5101430,51,143,36.8217206,-79.3985019,36.772086,-79.409643,63506.0,Pittsylvania,Virginia,G5101430,36.772086,-79.409643,2011,,,,,,,,,,,,,,,,,,
G5101450,51,145,37.5494041,-77.9128553,37.546342,-77.872664,28046.0,Powhatan,Virginia,G5101450,37.546342,-77.872664,2011,,,,,,,,,,,,,,,,,,
G5101470,51,147,37.2248813,-78.4329574,37.259323,-78.423416,23368.0,Prince Edward,Virginia,G5101470,37.259323,-78.423416,2011,,,,,,,,,,,,,,,,,,
G5101490,51,149,37.1873255,-77.2209931,37.215406,-77.293227,35725.0,Prince George,Virginia,G5101490,37.215406,-77.293227,2011,,,,,,,,,,,,,,,,,,
G5101530,51,153,38.7011187,-77.4795791,38.691636,-77.409683,402002.0,Prince William,Virginia,G5101530,38.691636,-77.409683,2011,,,,,,,,,,,,,,,,,,
G5101550,51,155,37.0633853,-80.7134439,37.081529,-80.705779,34872.0,Pulaski,Virginia,G5101550,37.081529,-80.705779,2011,,,,,,,,,,,,,,,,,,
G5101570,51,157,38.6845215,-78.1688241,38.692393,-78.124495,7373.0,Rappahannock,Virginia,G5101570,38.692393,-78.124495,2011,,,,,,,,,,,,,,,,,,
G5101590,51,159,37.9428935,-76.7305609,37.94866,-76.715071,9254.0,Richmond,Virginia,G5101590,37.94866,-76.715071,2011,,,,,,,,,,,,,,,,,,
G5101610,51,161,37.330792,-80.1912371,37.271414,-79.989575,92376.0,Roanoke,Virginia,G5101610,37.271414,-79.989575,2011,,,,,,,,,,,,,,,,,,
G5101630,51,163,37.8145174,-79.4477537,37.786365,-79.428059,22307.0,Rockbridge,Virginia,G5101630,37.786365,-79.428059,2011,,,,,,,,,,,,,,,,,,
G5101650,51,165,38.5075848,-78.8853213,38.454851,-78.837195,76314.0,Rockingham,Virginia,G5101650,38.454851,-78.837195,2011,,,,,,,,,,,,,,,,,,
G5101670,51,167,36.9334198,-82.0959342,36.935284,-82.090612,28897.0,Russell,Virginia,G5101670,36.935284,-82.090612,2011,,,,,,,,,,,,,,,,,,
G5101690,51,169,36.7127756,-82.6136238,36.684532,-82.594258,23177.0,Scott,Virginia,G5101690,36.684532,-82.594258,2011,,,,,,,,,,,,,,,,,,
G5101710,51,171,38.856204,-78.5739867,38.86825,-78.529664,41993.0,Shenandoah,Virginia,G5101710,38.86825,-78.529664,2011,,,,,,,,,,,,,,,,,,
G5101730,51,173,36.8423183,-81.5397861,36.829257,-81.574231,32208.0,Smyth,Virginia,G5101730,36.829257,-81.574231,2011,,,,,,,,,,,,,,,,,,
G5101750,51,175,36.7201725,-77.1038556,36.71473,-77.070645,18570.0,Southampton,Virginia,G5101750,36.71473,-77.070645,2011,,,,,,,,,,,,,,,,,,
G5101770,51,177,38.1836897,-77.6567679,38.238928,-77.571234,122397.0,Spotsylvania,Virginia,G5101770,38.238928,-77.571234,2011,,,,,,,,,,,,,,,,,,
G5101790,51,179,38.4153856,-77.4548719,38.416536,-77.447823,128961.0,Stafford,Virginia,G5101790,38.416536,-77.447823,2011,,,,,,,,,,,,,,,,,,
G5101810,51,181,37.1197611,-76.8801717,37.118648,-76.867196,7058.0,Surry,Virginia,G5101810,37.118648,-76.867196,2011,,,,,,,,,,,,,,,,,,
G5101830,51,183,36.9266454,-77.2597319,36.972121,-77.210307,12087.0,Sussex,Virginia,G5101830,36.972121,-77.210307,2011,,,,,,,,,,,,,,,,,,
G5101850,51,185,37.1253949,-81.5629237,37.147549,-81.566563,45078.0,Tazewell,Virginia,G5101850,37.147549,-81.566563,2011,,,,,,,,,,,,,,,,,,
G5101870,51,187,38.9082214,-78.207594,38.925068,-78.179261,37575.0,Warren,Virginia,G5101870,38.925068,-78.179261,2011,,,,,,,,,,,,,,,,,,
G5101910,51,191,36.7478314,-81.9503155,36.703579,-81.972246,54876.0,Washington,Virginia,G5101910,36.703579,-81.972246,2011,,,,,,,,,,,,,,,,,,
G5101930,51,193,38.109311,-76.8039326,38.155269,-76.844011,17454.0,Westmoreland,Virginia,G5101930,38.155269,-76.844011,2011,,,,,,,,,,,,,,,,,,
G5101950,51,195,36.9745607,-82.6215601,36.952922,-82.609349,41452.0,Wise,Virginia,G5101950,36.952922,-82.609349,2011,,,,,,,,,,,,,,,,,,
G5101970,51,197,36.8998725,-81.0830053,36.919123,-81.066298,29235.0,Wythe,Virginia,G5101970,36.919123,-81.066298,2011,,,,,,,,,,,,,,,,,,
G5101990,51,199,37.2209139,-76.395533,37.172279,-76.49193,65464.0,York,Virginia,G5101990,37.172279,-76.49193,2011,,,,,,,,,,,,,,,,,,
G5105100,51,510,38.8200709,-77.0840628,38.820052,-77.09256,139966.0,Alexandria,Virginia,G5105100,38.820052,-77.09256,2011,,,,,,,,,,,,,,,,,,
G5105200,51,520,36.6169541,-82.1575641,36.610479,-82.169512,17835.0,Bristol,Virginia,G5105200,36.610479,-82.169512,2011,,,,,,,,,,,,,,,,,,
G5105300,51,530,37.7316634,-79.3563746,37.734133,-79.352493,6650.0,Buena Vista,Virginia,G5105300,37.734133,-79.352493,2011,,,,,,,,,,,,,,,,,,
G5105400,51,540,38.0376579,-78.4853806,38.033545,-78.490591,43475.0,Charlottesville,Virginia,G5105400,38.033545,-78.490591,2011,,,,,,,,,,,,,,,,,,
G5105500,51,550,36.6793761,-76.3017884,36.757515,-76.282263,222209.0,Chesapeake,Virginia,G5105500,36.757515,-76.282263,2011,,,,,,,,,,,,,,,,,,
G5105700,51,570,37.2616846,-77.3968043,37.264094,-77.401027,17411.0,Colonial Heights,Virginia,G5105700,37.264094,-77.401027,2011,,,,,,,,,,,,,,,,,,
G5105800,51,580,37.7781426,-79.986039,37.781277,-79.98934,5961.0,Covington,Virginia,G5105800,37.781277,-79.98934,2011,,,,,,,,,,,,,,,,,,
G5105900,51,590,36.5833337,-79.4080707,36.591119,-79.409867,43055.0,Danville,Virginia,G5105900,36.591119,-79.409867,2011,,,,,,,,,,,,,,,,,,
G5106000,51,600,38.8531833,-77.2990252,38.852046,-77.302597,22565.0,Fairfax,Virginia,G5106000,38.852046,-77.302597,2011,,,,,,,,,,,,,,,,,,
G5106100,51,610,38.8837873,-77.1746385,38.883689,-77.173924,12332.0,Falls Church,Virginia,G5106100,38.883689,-77.173924,2011,,,,,,,,,,,,,,,,,,
G5106200,51,620,36.6840142,-76.9413956,36.678687,-76.936518,8582.0,Franklin,Virginia,G5106200,36.678687,-76.936518,2011,,,,,,,,,,,,,,,,,,
G5106300,51,630,38.2992718,-77.4866583,38.298644,-77.4809,24286.0,Fredericksburg,Virginia,G5106300,38.298644,-77.4809,2011,,,,,,,,,,,,,,,,,,
G5106400,51,640,36.6656397,-80.9143083,36.665998,-80.918362,7042.0,Galax,Virginia,G5106400,36.665998,-80.918362,2011,,,,,,,,,,,,,,,,,,
G5106500,51,650,37.0480303,-76.2971486,37.042681,-76.366965,137436.0,Hampton,Virginia,G5106500,37.042681,-76.366965,2011,,,,,,,,,,,,,,,,,,
G5106600,51,660,38.4316694,-78.8760274,38.440627,-78.868871,48914.0,Harrisonburg,Virginia,G5106600,38.440627,-78.868871,2011,,,,,,,,,,,,,,,,,,
G5106700,51,670,37.2910098,-77.2989443,37.289087,-77.304582,22591.0,Hopewell,Virginia,G5106700,37.289087,-77.304582,2011,,,,,,,,,,,,,,,,,,
G5106780,51,678,37.7823316,-79.4443196,37.784093,-79.442982,7042.0,Lexington,Virginia,G5106780,37.784093,-79.442982,2011,,,,,,,,,,,,,,,,,,
G5106800,51,680,37.3990161,-79.1954582,37.394382,-79.188942,75568.0,Lynchburg,Virginia,G5106800,37.394382,-79.188942,2011,,,,,,,,,,,,,,,,,,
G5106830,51,683,38.747172,-77.4845362,38.753009,-77.474795,37821.0,Manassas,Virginia,G5106830,38.753009,-77.474795,2011,,,,,,,,,,,,,,,,,,
G5106850,51,685,38.7689523,-77.4487704,38.772139,-77.448892,14273.0,Manassas Park,Virginia,G5106850,38.772139,-77.448892,2011,,,,,,,,,,,,,,,,,,
G5106900,51,690,36.6835269,-79.8636475,36.683587,-79.86482,13821.0,Martinsville,Virginia,G5106900,36.683587,-79.86482,2011,,,,,,,,,,,,,,,,,,
G5107000,51,700,37.0761659,-76.5219682,37.089637,-76.495942,180719.0,Newport News,Virginia,G5107000,37.089637,-76.495942,2011,,,,,,,,,,,,,,,,,,
G5107100,51,710,36.9230149,-76.2446413,36.891356,-76.262277,242803.0,Norfolk,Virginia,G5107100,36.891356,-76.262277,2011,,,,,,,,,,,,,,,,,,
G5107200,51,720,36.9315489,-82.625996,36.938169,-82.624348,3958.0,Norton,Virginia,G5107200,36.938169,-82.624348,2011,,,,,,,,,,,,,,,,,,
G5107300,51,730,37.2047302,-77.3923681,37.210514,-77.396848,32420.0,Petersburg,Virginia,G5107300,37.210514,-77.396848,2011,,,,,,,,,,,,,,,,,,
G5107350,51,735,37.1283599,-76.3035337,37.131625,-76.381322,12150.0,Poquoson,Virginia,G5107350,37.131625,-76.381322,2011,,,,,,,,,,,,,,,,,,
G5107400,51,740,36.8594298,-76.3562686,36.833227,-76.35389,95535.0,Portsmouth,Virginia,G5107400,36.833227,-76.35389,2011,,,,,,,,,,,,,,,,,,
G5107500,51,750,37.1201161,-80.5591538,37.128676,-80.558831,16408.0,Radford,Virginia,G5107500,37.128676,-80.558831,2011,,,,,,,,,,,,,,,,,,
G5107600,51,760,37.531399,-77.4760085,37.53579,-77.466976,204214.0,Richmond,Virginia,G5107600,37.53579,-77.466976,2011,,,,,,,,,,,,,,,,,,
G5107700,51,770,37.278458,-79.9581739,37.278728,-79.960131,97032.0,Roanoke,Virginia,G5107700,37.278728,-79.960131,2011,,,,,,,,,,,,,,,,,,
G5107750,51,775,37.2853329,-80.0552407,37.286115,-80.05573,24802.0,Salem,Virginia,G5107750,37.286115,-80.05573,2011,,,,,,,,,,,,,,,,,,
G5107900,51,790,38.1580557,-79.061501,38.157796,-79.077956,23746.0,Staunton,Virginia,G5107900,38.157796,-79.077956,2011,,,,,,,,,,,,,,,,,,
G5108000,51,800,36.6971573,-76.6347808,36.776711,-76.556872,84585.0,Suffolk,Virginia,G5108000,36.776711,-76.556872,2011,,,,,,,,,,,,,,,,,,
G5108100,51,810,36.779322,-76.0240205,36.821554,-76.099445,437994.0,Virginia Beach,Virginia,G5108100,36.821554,-76.099445,2011,,,,,,,,,,,,,,,,,,
G5108200,51,820,38.0671571,-78.9014197,38.072013,-78.896755,21006.0,Waynesboro,Virginia,G5108200,38.072013,-78.896755,2011,,,,,,,,,,,,,,,,,,
G5108300,51,830,37.269481,-76.7081925,37.275866,-76.713075,14068.0,Williamsburg,Virginia,G5108300,37.275866,-76.713075,2011,,,,,,,,,,,,,,,,,,
G5108400,51,840,39.1738688,-78.1763562,39.175174,-78.170343,26203.0,Winchester,Virginia,G5108400,39.175174,-78.170343,2011,,,,,,,,,,,,,,,,,,
G5300010,53,1,47.0112378,-118.5128614,46.865676,-119.02242,18728.0,Adams,Washington,G5300010,46.865676,-119.02242,2011,,,,,,,,,,,,,,,,,,
G5300030,53,3,46.1818612,-117.2277813,46.388456,-117.067274,21623.0,Asotin,Washington,G5300030,46.388456,-117.067274,2011,,,,,,,,,,,,,,,,,,
G5300050,53,5,46.2281199,-119.5166659,46.229004,-119.276099,175177.0,Benton,Washington,G5300050,46.229004,-119.276099,2011,,,,,,,,,,,,,,,,,,
G5300070,53,7,47.8609755,-120.619044,47.530217,-120.344707,72453.0,Chelan,Washington,G5300070,47.530217,-120.344707,2011,,,,,,,,,,,,,,,,,,
G5300090,53,9,48.1109034,-123.8898599,48.094258,-123.451968,71404.0,Clallam,Washington,G5300090,48.094258,-123.451968,2011,,,,,,,,,,,,,,,,,,
G5300110,53,11,45.7716737,-122.4859027,45.679487,-122.561881,425363.0,Clark,Washington,G5300110,45.679487,-122.561881,2011,,,,,,,,,,,,,,,,,,
G5300130,53,13,46.2928505,-117.9116345,46.325941,-117.975741,4078.0,Columbia,Washington,G5300130,46.325941,-117.975741,2011,,,,,,,,,,,,,,,,,,
G5300150,53,15,46.1859234,-122.6586822,46.137731,-122.899958,102410.0,Cowlitz,Washington,G5300150,46.137731,-122.899958,2011,,,,,,,,,,,,,,,,,,
G5300170,53,17,47.7417625,-119.6946219,47.511897,-120.172826,38431.0,Douglas,Washington,G5300170,47.511897,-120.172826,2011,,,,,,,,,,,,,,,,,,
G5300190,53,19,48.4732563,-118.5335894,48.622195,-118.531788,7551.0,Ferry,Washington,G5300190,48.622195,-118.531788,2011,,,,,,,,,,,,,,,,,,
G5300210,53,21,46.5345799,-118.9069436,46.304218,-119.11931,78163.0,Franklin,Washington,G5300210,46.304218,-119.11931,2011,,,,,,,,,,,,,,,,,,
G5300250,53,25,47.2136328,-119.467788,47.141696,-119.469973,89120.0,Grant,Washington,G5300250,47.141696,-119.469973,2011,,,,,,,,,,,,,,,,,,
G5300270,53,27,47.1139993,-123.8266547,46.991374,-123.76763,72797.0,Grays Harbor,Washington,G5300270,46.991374,-123.76763,2011,,,,,,,,,,,,,,,,,,
G5300290,53,29,48.1585538,-122.6706492,48.206288,-122.576588,78506.0,Island,Washington,G5300290,48.206288,-122.576588,2011,,,,,,,,,,,,,,,,,,
G5300310,53,31,47.8053465,-123.5271357,48.008216,-122.825295,29872.0,Jefferson,Washington,G5300310,48.008216,-122.825295,2011,,,,,,,,,,,,,,,,,,
G5300330,53,33,47.4905993,-121.833996,47.54832,-122.229983,1931249.0,King,Washington,G5300330,47.54832,-122.229983,2011,,,,,,,,,,,,,,,,,,
G5300350,53,35,47.6396874,-122.6496358,47.613056,-122.632791,251133.0,Kitsap,Washington,G5300350,47.613056,-122.632791,2011,,,,,,,,,,,,,,,,,,
G5300370,53,37,47.1244443,-120.6767136,47.047742,-120.623911,40915.0,Kittitas,Washington,G5300370,47.047742,-120.623911,2011,,,,,,,,,,,,,,,,,,
G5300390,53,39,45.8695099,-120.7801182,45.797495,-121.132931,20318.0,Klickitat,Washington,G5300390,45.797495,-121.132931,2011,,,,,,,,,,,,,,,,,,
G5300410,53,41,46.5800714,-122.3774443,46.617975,-122.832505,75455.0,Lewis,Washington,G5300410,46.617975,-122.832505,2011,,,,,,,,,,,,,,,,,,
G5300430,53,43,47.5827433,-118.4176925,47.633857,-118.325118,10570.0,Lincoln,Washington,G5300430,47.633857,-118.325118,2011,,,,,,,,,,,,,,,,,,
G5300450,53,45,47.3541257,-123.1738498,47.287955,-123.036931,60699.0,Mason,Washington,G5300450,47.287955,-123.036931,2011,,,,,,,,,,,,,,,,,,
G5300470,53,47,48.5513865,-119.6858767,48.446246,-119.578336,41120.0,Okanogan,Washington,G5300470,48.446246,-119.578336,2011,,,,,,,,,,,,,,,,,,
G5300490,53,49,46.5565866,-123.7824193,46.528108,-123.896075,20920.0,Pacific,Washington,G5300490,46.528108,-123.896075,2011,,,,,,,,,,,,,,,,,,
G5300510,53,51,48.5438247,-117.2321913,48.286333,-117.222011,13001.0,Pend Oreille,Washington,G5300510,48.286333,-117.222011,2011,,,,,,,,,,,,,,,,,,
G5300530,53,53,47.0514152,-122.1532418,47.179454,-122.410936,795225.0,Pierce,Washington,G5300530,47.179454,-122.410936,2011,,,,,,,,,,,,,,,,,,
G5300550,53,55,48.5071904,-123.1037693,48.576187,-122.980165,15769.0,San Juan,Washington,G5300550,48.576187,-122.980165,2011,,,,,,,,,,,,,,,,,,
G5300570,53,57,48.4932917,-121.8157703,48.466681,-122.335882,116901.0,Skagit,Washington,G5300570,48.466681,-122.335882,2011,,,,,,,,,,,,,,,,,,
G5300590,53,59,46.0247815,-121.9532269,45.691397,-121.925675,11066.0,Skamania,Washington,G5300590,45.691397,-121.925675,2011,,,,,,,,,,,,,,,,,,
G5300610,53,61,48.054913,-121.7664118,47.929139,-122.189388,713335.0,Snohomish,Washington,G5300610,47.929139,-122.189388,2011,,,,,,,,,,,,,,,,,,
G5300630,53,63,47.6203752,-117.4033714,47.681186,-117.37087,471221.0,Spokane,Washington,G5300630,47.681186,-117.37087,2011,,,,,,,,,,,,,,,,,,
G5300650,53,65,48.388727,-117.8544544,48.279486,-117.810545,43531.0,Stevens,Washington,G5300650,48.279486,-117.810545,2011,,,,,,,,,,,,,,,,,,
G5300670,53,67,46.9358216,-122.8301524,46.999073,-122.840989,252264.0,Thurston,Washington,G5300670,46.999073,-122.840989,2011,,,,,,,,,,,,,,,,,,
G5300690,53,69,46.2946377,-123.4244583,46.236785,-123.428851,3978.0,Wahkiakum,Washington,G5300690,46.236785,-123.428851,2011,,,,,,,,,,,,,,,,,,
G5300710,53,71,46.2546061,-118.4803741,46.077821,-118.390182,58781.0,Walla Walla,Washington,G5300710,46.077821,-118.390182,2011,,,,,,,,,,,,,,,,,,
G5300730,53,73,48.8426531,-121.8364325,48.820552,-122.485318,201140.0,Whatcom,Washington,G5300730,48.820552,-122.485318,2011,,,,,,,,,,,,,,,,,,
G5300750,53,75,46.9059441,-117.5353898,46.797297,-117.221303,44776.0,Whitman,Washington,G5300750,46.797297,-117.221303,2011,,,,,,,,,,,,,,,,,,
G5300770,53,77,46.4565581,-120.7401446,46.515822,-120.41619,243231.0,Yakima,Washington,G5300770,46.515822,-120.41619,2011,,,,,,,,,,,,,,,,,,
G5400010,54,1,39.1397248,-79.9969466,39.109653,-80.004972,16589.0,Barbour,West Virginia,G5400010,39.109653,-80.004972,2011,,,,,,,,,,,,,,,,,,
G5400030,54,3,39.4480541,-78.0377755,39.457075,-77.982455,104169.0,Berkeley,West Virginia,G5400030,39.457075,-77.982455,2011,,,,,,,,,,,,,,,,,,
G5400050,54,5,38.0228142,-81.713539,38.054143,-81.752712,24629.0,Boone,West Virginia,G5400050,38.054143,-81.752712,2011,,,,,,,,,,,,,,,,,,
G5400070,54,7,38.6993418,-80.7316566,38.691193,-80.728585,14523.0,Braxton,West Virginia,G5400070,38.691193,-80.728585,2011,,,,,,,,,,,,,,,,,,
G5400090,54,9,40.2726454,-80.5786912,40.308456,-80.58577,24069.0,Brooke,West Virginia,G5400090,40.308456,-80.58577,2011,,,,,,,,,,,,,,,,,,
G5400110,54,11,38.4195778,-82.2433966,38.413495,-82.338233,96319.0,Cabell,West Virginia,G5400110,38.413495,-82.338233,2011,,,,,,,,,,,,,,,,,,
G5400130,54,13,38.8441591,-81.1154775,38.85054,-81.104298,7627.0,Calhoun,West Virginia,G5400130,38.85054,-81.104298,2011,,,,,,,,,,,,,,,,,,
G5400150,54,15,38.4598259,-81.0818663,38.468912,-81.103578,9386.0,Clay,West Virginia,G5400150,38.468912,-81.103578,2011,,,,,,,,,,,,,,,,,,
G5400170,54,17,39.2634805,-80.7012316,39.287426,-80.72175,8202.0,Doddridge,West Virginia,G5400170,39.287426,-80.72175,2011,,,,,,,,,,,,,,,,,,
G5400190,54,19,38.0309328,-81.0860508,38.033101,-81.13355,46039.0,Fayette,West Virginia,G5400190,38.033101,-81.13355,2011,,,,,,,,,,,,,,,,,,
G5400210,54,21,38.9158671,-80.8494132,38.924402,-80.827613,8693.0,Gilmer,West Virginia,G5400210,38.924402,-80.827613,2011,,,,,,,,,,,,,,,,,,
G5400230,54,23,39.1059882,-79.195064,39.061384,-79.162438,11937.0,Grant,West Virginia,G5400230,39.061384,-79.162438,2011,,,,,,,,,,,,,,,,,,
G5400250,54,25,37.9244182,-80.4505904,37.855598,-80.493567,35480.0,Greenbrier,West Virginia,G5400250,37.855598,-80.493567,2011,,,,,,,,,,,,,,,,,,
G5400270,54,27,39.3121395,-78.6119886,39.327538,-78.611263,23964.0,Hampshire,West Virginia,G5400270,39.327538,-78.611263,2011,,,,,,,,,,,,,,,,,,
G5400290,54,29,40.5169584,-80.5701643,40.479465,-80.569498,30676.0,Hancock,West Virginia,G5400290,40.479465,-80.569498,2011,,,,,,,,,,,,,,,,,,
G5400310,54,31,39.0113612,-78.8417292,39.037706,-78.881937,14025.0,Hardy,West Virginia,G5400310,39.037706,-78.881937,2011,,,,,,,,,,,,,,,,,,
G5400330,54,33,39.279182,-80.3864982,39.287945,-80.343216,69099.0,Harrison,West Virginia,G5400330,39.287945,-80.343216,2011,,,,,,,,,,,,,,,,,,
G5400350,54,35,38.8342339,-81.6777168,38.840404,-81.712041,29211.0,Jackson,West Virginia,G5400350,38.840404,-81.712041,2011,,,,,,,,,,,,,,,,,,
G5400370,54,37,39.3073985,-77.86322,39.315195,-77.847656,53498.0,Jefferson,West Virginia,G5400370,39.315195,-77.847656,2011,,,,,,,,,,,,,,,,,,
G5400390,54,39,38.3280675,-81.5235156,38.361943,-81.652953,193063.0,Kanawha,West Virginia,G5400390,38.361943,-81.652953,2011,,,,,,,,,,,,,,,,,,
G5400410,54,41,38.9888773,-80.4954773,39.03246,-80.471273,16372.0,Lewis,West Virginia,G5400410,39.03246,-80.471273,2011,,,,,,,,,,,,,,,,,,
G5400430,54,43,38.1717696,-82.0776231,38.199035,-82.066952,21720.0,Lincoln,West Virginia,G5400430,38.199035,-82.066952,2011,,,,,,,,,,,,,,,,,,
G5400450,54,45,37.8305905,-81.940853,37.856637,-81.971518,36743.0,Logan,West Virginia,G5400450,37.856637,-81.971518,2011,,,,,,,,,,,,,,,,,,
G5400470,54,47,37.3826627,-81.6582048,37.389931,-81.658541,22113.0,McDowell,West Virginia,G5400470,37.389931,-81.658541,2011,,,,,,,,,,,,,,,,,,
G5400490,54,49,39.5058387,-80.2434018,39.486129,-80.181612,56418.0,Marion,West Virginia,G5400490,39.486129,-80.181612,2011,,,,,,,,,,,,,,,,,,
G5400510,54,51,39.8544259,-80.6717944,39.926441,-80.7045,33107.0,Marshall,West Virginia,G5400510,39.926441,-80.7045,2011,,,,,,,,,,,,,,,,,,
G5400530,54,53,38.7592882,-82.0241715,38.826465,-82.059748,27324.0,Mason,West Virginia,G5400530,38.826465,-82.059748,2011,,,,,,,,,,,,,,,,,,
G5400550,54,55,37.4034477,-81.106456,37.352463,-81.140806,62264.0,Mercer,West Virginia,G5400550,37.352463,-81.140806,2011,,,,,,,,,,,,,,,,,,
G5400570,54,57,39.4047806,-78.9566899,39.465107,-78.909946,28212.0,Mineral,West Virginia,G5400570,39.465107,-78.909946,2011,,,,,,,,,,,,,,,,,,
G5400590,54,59,37.7211608,-82.1589891,37.705418,-82.157458,26839.0,Mingo,West Virginia,G5400590,37.705418,-82.157458,2011,,,,,,,,,,,,,,,,,,
G5400610,54,61,39.6336448,-80.0590736,39.636196,-79.959809,96189.0,Monongalia,West Virginia,G5400610,39.636196,-79.959809,2011,,,,,,,,,,,,,,,,,,
G5400630,54,63,37.5503396,-80.5478898,37.528463,-80.636561,13502.0,Monroe,West Virginia,G5400630,37.528463,-80.636561,2011,,,,,,,,,,,,,,,,,,
G5400650,54,65,39.5550021,-78.2573449,39.581071,-78.223556,17541.0,Morgan,West Virginia,G5400650,39.581071,-78.223556,2011,,,,,,,,,,,,,,,,,,
G5400670,54,67,38.2914157,-80.797516,38.275855,-80.775451,26233.0,Nicholas,West Virginia,G5400670,38.275855,-80.775451,2011,,,,,,,,,,,,,,,,,,
G5400690,54,69,40.0989316,-80.6207278,40.078993,-80.672339,44443.0,Ohio,West Virginia,G5400690,40.078993,-80.672339,2011,,,,,,,,,,,,,,,,,,
G5400710,54,71,38.6744501,-79.3406175,38.672518,-79.337502,7695.0,Pendleton,West Virginia,G5400710,38.672518,-79.337502,2011,,,,,,,,,,,,,,,,,,
G5400730,54,73,39.3681331,-81.1611724,39.383419,-81.19208,7605.0,Pleasants,West Virginia,G5400730,39.383419,-81.19208,2011,,,,,,,,,,,,,,,,,,
G5400750,54,75,38.332606,-80.0101205,38.286867,-80.024122,8719.0,Pocahontas,West Virginia,G5400750,38.286867,-80.024122,2011,,,,,,,,,,,,,,,,,,
G5400770,54,77,39.4690296,-79.6688649,39.495471,-79.676099,33520.0,Preston,West Virginia,G5400770,39.495471,-79.676099,2011,,,,,,,,,,,,,,,,,,
G5400790,54,79,38.5105128,-81.906109,38.475729,-81.926568,55486.0,Putnam,West Virginia,G5400790,38.475729,-81.926568,2011,,,,,,,,,,,,,,,,,,
G5400810,54,81,37.7624696,-81.2646711,37.770284,-81.202994,78859.0,Raleigh,West Virginia,G5400810,37.770284,-81.202994,2011,,,,,,,,,,,,,,,,,,
G5400830,54,83,38.7810953,-79.8677881,38.869406,-79.872569,29405.0,Randolph,West Virginia,G5400830,38.869406,-79.872569,2011,,,,,,,,,,,,,,,,,,
G5400850,54,85,39.1771117,-81.0663167,39.213934,-81.044436,10449.0,Ritchie,West Virginia,G5400850,39.213934,-81.044436,2011,,,,,,,,,,,,,,,,,,
G5400870,54,87,38.743003,-81.3545223,38.729491,-81.346321,14926.0,Roane,West Virginia,G5400870,38.729491,-81.346321,2011,,,,,,,,,,,,,,,,,,
G5400890,54,89,37.6560029,-80.8563149,37.666908,-80.847554,13927.0,Summers,West Virginia,G5400890,37.666908,-80.847554,2011,,,,,,,,,,,,,,,,,,
G5400910,54,91,39.3324777,-80.0465538,39.337291,-80.064419,16895.0,Taylor,West Virginia,G5400910,39.337291,-80.064419,2011,,,,,,,,,,,,,,,,,,
G5400930,54,93,39.1111751,-79.5599678,39.11173,-79.607202,7141.0,Tucker,West Virginia,G5400930,39.11173,-79.607202,2011,,,,,,,,,,,,,,,,,,
G5400950,54,95,39.465634,-80.8772193,39.508846,-80.925137,9208.0,Tyler,West Virginia,G5400950,39.508846,-80.925137,2011,,,,,,,,,,,,,,,,,,
G5400970,54,97,38.9025365,-80.2313352,38.953837,-80.228779,24254.0,Upshur,West Virginia,G5400970,38.953837,-80.228779,2011,,,,,,,,,,,,,,,,,,
G5400990,54,99,38.1455414,-82.4196812,38.261889,-82.491282,42481.0,Wayne,West Virginia,G5400990,38.261889,-82.491282,2011,,,,,,,,,,,,,,,,,,
