zip,lat,lng,city,state_id,state_name,zcta,parent_zcta,population,density,county_fips,county_name,county_weights,county_names_all,county_fips_all,imprecise,military,timezone,Distance [km],Distamce [mi],Location,zip0,weather_station_wmo_2022,hdd_base65F_2022,cdd_base65F_2022,distance_location_station_miles_2022,EPW_file_name_2022
51463,41.90744,-94.91273,Templeton,IA,Iowa,TRUE,,526,6.8,19027,Carroll,"{""19027"": ""100""}",Carroll,19027,FALSE,FALSE,America/Chicago,19.12459719,11.8786318,Carroll,51463,KADU0,7083,948,14.24177091,KADU0_2022.epw
77358,30.55776,-95.43502,New Waverly,TX,Texas,TRUE,,5480,17.1,48471,Walker,"{""48471"": ""77.23"", ""48339"": ""7.31"", ""48407"": ""15.46""}",Walker|Montgomery|San Jacinto,48471|48339|48407,FALSE,FALSE,America/Chicago,22.91954354,14.23574133,Conroe / Beach,77358,KCXO0,2036,2950,14.24170287,KCXO0_2022.epw
58233,48.22616,-97.52578,Forest River,ND,North Dakota,TRUE,,228,1.3,38099,Walsh,"{""38099"": ""92.93"", ""38035"": ""7.07""}",Walsh|Grand Forks,38099|38035,FALSE,FALSE,America/Chicago,22.91949213,14.2357094,Grafton,58233,KGAF0,10183,410,14.24167092,KGAF0_2022.epw
46926,40.88287,-86.05517,Denver,IN,Indiana,TRUE,,1471,16.2,18103,Miami,"{""18103"": ""98.19"", ""18017"": ""1.81""}",Miami|Cass,18103|18017,FALSE,FALSE,America/Indiana/Indianapolis,22.91797921,14.23476969,Rochester / Big Hill,46926,KRCR0,5843,992,14.24073083,KRCR0_2022.epw
50464,43.25339,-93.08079,Plymouth,IA,Iowa,TRUE,,574,9.4,19033,Cerro Gordo,"{""19033"": ""78.31"", ""19195"": ""21.69""}",Cerro Gordo|Worth,19033|19195,FALSE,FALSE,America/Chicago,22.91779142,14.23465305,Mason City / Orchard Park Mobile Home Court,50464,KMCW0,8144,677,14.24061414,KMCW0_2022.epw
12136,42.43618,-73.55836,Old Chatham,NY,New York,TRUE,,699,14.9,36021,Columbia,"{""36021"": ""100""}",Columbia,36021,FALSE,FALSE,America/New_York,22.91731645,14.23435804,Barkerville,12136,74410,6817,431,14.240319,74410_2022.epw
43449,41.53624,-83.14349,Oak Harbor,OH,Ohio,TRUE,,8219,37.5,39123,Ottawa,"{""39123"": ""98.71"", ""39143"": ""1.29""}",Ottawa|Sandusky,39123|39143,FALSE,FALSE,America/New_York,22.9161547,14.23363646,Port Clinton / Gypsum,43449,KPCW0,5882,956,14.23959712,KPCW0_2022.epw
13656,44.19138,-75.94969,La Fargeville,NY,New York,TRUE,,3108,14.1,36045,Jefferson,"{""36045"": ""100""}",Jefferson,36045,FALSE,FALSE,America/New_York,22.91456732,14.23265051,Watertown / Breezy Knoll Mobile Home Park,13656,KART0,6965,539,14.23861075,KART0_2022.epw
61857,40.11662,-87.84223,Muncie,IL,Illinois,TRUE,,195,311.8,17183,Vermilion,"{""17183"": ""100""}",Vermilion,17183,FALSE,FALSE,America/Chicago,22.91263087,14.23144774,Danville / Campbell,61857,KDNV0,5698,1071,14.23740748,KDNV0_2022.epw
47162,38.55393,-85.47192,New Washington,IN,Indiana,TRUE,,673,11.4,18019,Clark,"{""18019"": ""100""}",Clark,18019,FALSE,FALSE,America/Kentucky/Louisville,22.91139799,14.23068198,Madison / Antioch Grange,47162,KIMS0,5003,987,14.2366414,KIMS0_2022.epw
39702,33.43974,-88.34479,Columbus,MS,Mississippi,TRUE,,22963,87.9,28087,Lowndes,"{""28087"": ""100""}",Lowndes,28087,FALSE,FALSE,America/Chicago,22.91125123,14.23059083,Columbus / Billups,39702,KGTR0,2604,2127,14.23655021,KGTR0_2022.epw
96092,39.96245,-122.01554,Vina,CA,California,TRUE,,254,2,6103,Tehama,"{""06103"": ""100""}",Tehama,6103,FALSE,FALSE,America/Los_Angeles,22.90925039,14.22934807,Chico,96092,72497,2453,2398,14.23530693,72497_2022.epw
82839,44.92366,-107.15493,Ranchester,WY,Wyoming,TRUE,,1367,4.5,56033,Sheridan,"{""56033"": ""100""}",Sheridan,56033,FALSE,FALSE,America/Denver,22.90922953,14.22933511,Sheridan County Airport,82839,72666,7762,741,14.23529396,72666_2022.epw
61353,41.69654,-88.99507,Paw Paw,IL,Illinois,TRUE,,1201,14.6,17103,Lee,"{""17103"": ""100""}",Lee,17103,FALSE,FALSE,America/Chicago,22.90908273,14.22924393,Rochelle / Southgate,61353,KRPJ0,6987,708,14.23520275,KRPJ0_2022.epw
76878,31.65761,-99.29342,Santa Anna,TX,Texas,TRUE,,1857,2.7,48083,Coleman,"{""48083"": ""100""}",Coleman,48083,FALSE,FALSE,America/Chicago,22.90908044,14.22924251,Coleman,76878,KCOM0,2488,3238,14.23520132,KCOM0_2022.epw
53091,43.49609,-88.43664,Theresa,WI,Wisconsin,TRUE,,1855,27.8,55027,Dodge,"{""55027"": ""97.42"", ""55131"": ""2.58""}",Dodge|Washington,55027|55131,FALSE,FALSE,America/Chicago,22.90880636,14.22907227,Juneau,53091,KUNU0,7738,495,14.23503102,KUNU0_2022.epw
98555,47.53579,-123.06229,Lilliwaup,WA,Washington,TRUE,,329,6.2,53045,Mason,"{""53045"": ""100""}",Mason,53045,FALSE,FALSE,America/Los_Angeles,22.90796414,14.22854916,Bremerton / Belfair,98555,KPWT0,5615,219,14.23450768,KPWT0_2022.epw
37878,35.62122,-83.90319,Tallassee,TN,Tennessee,TRUE,,323,3.3,47009,Blount,"{""47009"": ""100""}",Blount,47009,FALSE,FALSE,America/New_York,22.90796074,14.22854705,McGhee Tyson Airport,37878,72326,3524,1628,14.23450557,72326_2022.epw
35564,34.25604,-87.84794,Hackleburg,AL,Alabama,TRUE,,2112,12.1,1093,Marion,"{""01093"": ""98.35"", ""01059"": ""1.65""}",Marion|Franklin,01093|01059,FALSE,FALSE,America/Chicago,22.90651733,14.22765052,Haleyville / Martintown,35564,K1M40,3274,1564,14.23360867,K1M40_2022.epw
28107,35.25124,-80.52009,Midland,NC,North Carolina,TRUE,,7380,57.4,37025,Cabarrus,"{""37025"": ""92.14"", ""37119"": ""5.12"", ""37179"": ""1.6"", ""37167"": ""1.14""}",Cabarrus|Mecklenburg|Union|Stanly,37025|37119|37179|37167,FALSE,FALSE,America/New_York,22.90526385,14.22687195,Concord / Cox Mill,28107,KJQF0,3042,1720,14.23282978,KJQF0_2022.epw
38545,36.23209,-85.66285,Bloomington Springs,TN,Tennessee,TRUE,,1612,25.2,47087,Jackson,"{""47087"": ""54.21"", ""47141"": ""45.79""}",Jackson|Putnam,47087|47141,FALSE,FALSE,America/Chicago,22.90486077,14.2266216,Sparta / Hamptons Crossroads,38545,KSRB0,4097,1313,14.23257932,KSRB0_2022.epw
71225,32.5104,-92.34419,Calhoun,LA,Louisiana,TRUE,,6766,44.7,22073,Ouachita,"{""22073"": ""100""}",Ouachita,22073,FALSE,FALSE,America/Chicago,22.90379454,14.22595934,Ruston / Longstraw,71225,KRSN0,2421,2365,14.23191679,KRSN0_2022.epw
92549,33.77046,-116.7441,Idyllwild,CA,California,TRUE,,2464,34.6,6065,Riverside,"{""06065"": ""100""}",Riverside,6065,FALSE,FALSE,America/Los_Angeles,22.90372208,14.22591434,Palm Springs,92549,KPSP0,594,5187,14.23187176,KPSP0_2022.epw
16244,40.79217,-79.27665,Nu Mine,PA,Pennsylvania,TRUE,,284,90.9,42005,Armstrong,"{""42005"": ""100""}",Armstrong,42005,FALSE,FALSE,America/New_York,22.90196598,14.22482359,Indiana / Bryan Hill Manor,16244,KIDI0,5830,705,14.23078056,KIDI0_2022.epw
96754,22.17561,-159.41264,Kilauea,HI,Hawaii,TRUE,,3112,29,15007,Kauai,"{""15007"": ""100""}",Kauai,15007,FALSE,FALSE,Pacific/Honolulu,6.545488858,4.06552103,Kilauea Point / Kilauea Pt / K?Lauea,96754,91165,0,3826,14.22542139,91165_2022.epw
6420,41.48518,-72.26682,Salem,CT,Connecticut,TRUE,,4200,55.5,9011,New London,"{""09011"": ""98.95"", ""09007"": ""1.05""}",New London|Middlesex,09011|09007,FALSE,FALSE,America/New_York,22.89238667,14.21887371,Chester / Cedar Lake,6420,KSNC0,5208,904,14.22482819,KSNC0_2022.epw
31747,31.17597,-83.58761,Ellenton,GA,Georgia,TRUE,,156,76.1,13071,Colquitt,"{""13071"": ""100""}",Colquitt,13071,FALSE,FALSE,America/New_York,22.89146863,14.2183035,Moultrie / Sunset,31747,KMGR0,1628,2118,14.22425773,KMGR0_2022.epw
50173,41.97299,-92.71422,Montour,IA,Iowa,TRUE,,875,11,19171,Tama,"{""19171"": ""100""}",Tama,19171,FALSE,FALSE,America/Chicago,22.89009064,14.2174476,Marshalltown / Maulsby,50173,KMIW0,7347,925,14.22340148,KMIW0_2022.epw
38943,33.53888,-89.84366,McCarley,MS,Mississippi,TRUE,,80,1.2,28015,Carroll,"{""28015"": ""100""}",Carroll,28015,FALSE,FALSE,America/Chicago,13.34775009,8.290528003,Winona-Montgomery County Airport,38943,KGWO0,2451,2563,14.22278079,KGWO0_2022.epw
61852,39.90315,-88.07581,Longview,IL,Illinois,TRUE,,221,4.3,17019,Champaign,"{""17019"": ""93.87"", ""17041"": ""6.13""}",Champaign|Douglas,17019|17041,FALSE,FALSE,America/Chicago,22.88661446,14.21528848,Champaign / Savoy,61852,KCMI0,5744,1179,14.22124146,KCMI0_2022.epw
3609,43.1446,-72.44526,North Walpole,NH,New Hampshire,TRUE,,680,294.2,33005,Cheshire,"{""33005"": ""100""}",Cheshire,33005,FALSE,FALSE,America/New_York,22.88423404,14.21380996,Springfield / Kendricks Corner,3609,KVSF0,6937,512,14.21976231,KVSF0_2022.epw
74338,36.26274,-94.72952,Colcord,OK,Oklahoma,TRUE,,5353,12.5,40041,Delaware,"{""40041"": ""99.31"", ""40001"": ""0.69""}",Delaware|Adair,40041|40001,FALSE,FALSE,America/Chicago,22.88308525,14.21309643,Siloam Springs / Lone Elm (Historical),74338,KSLG0,4063,1814,14.21904848,KSLG0_2022.epw
44281,41.05858,-81.73834,Wadsworth,OH,Ohio,TRUE,,32161,260.1,39103,Medina,"{""39103"": ""99.55"", ""39153"": ""0.45""}",Medina|Summit,39103|39153,FALSE,FALSE,America/New_York,22.88295928,14.21301819,Akron / Derby Downs,44281,KAKR0,5295,1165,14.21897021,KAKR0_2022.epw
63049,38.47939,-90.53099,High Ridge,MO,Missouri,TRUE,,17398,266.1,29099,Jefferson,"{""29099"": ""98.7"", ""29189"": ""1.3""}",Jefferson|St. Louis,29099|29189,FALSE,FALSE,America/Chicago,22.88261777,14.21280607,St Louis / St. Louis / Stevens,63049,KSUS0,4886,1528,14.218758,KSUS0_2022.epw
31054,32.88424,-83.20281,McIntyre,GA,Georgia,TRUE,,1543,11.7,13319,Wilkinson,"{""13319"": ""100""}",Wilkinson,13319,FALSE,FALSE,America/New_York,22.88241896,14.21268258,Middle Georgia Regional Airport,31054,72217,2041,2125,14.21863447,72217_2022.epw
16623,40.27155,-78.05223,Cassville,PA,Pennsylvania,TRUE,,590,17.6,42061,Huntingdon,"{""42061"": ""100""}",Huntingdon,42061,FALSE,FALSE,America/New_York,22.88102987,14.2118198,Altoona / Martinsburg,16623,KAOO0,5745,713,14.21777132,KAOO0_2022.epw
15419,40.05555,-79.89447,California,PA,Pennsylvania,TRUE,,4358,970.7,42125,Washington,"{""42125"": ""100""}",Washington,42125,FALSE,FALSE,America/New_York,22.88035392,14.21139995,Connellsville / Mount Braddock,15419,KVVS0,5321,787,14.21735129,KVVS0_2022.epw
37190,35.82913,-86.03992,Woodbury,TN,Tennessee,TRUE,,8430,22.2,47015,Cannon,"{""47015"": ""98.99"", ""47177"": ""1.01""}",Cannon|Warren,47015|47177,FALSE,FALSE,America/Chicago,22.87938488,14.21079806,McMinnville / Bethany,37190,KRNC0,3839,1353,14.21674915,KRNC0_2022.epw
49643,44.63959,-85.83375,Interlochen,MI,Michigan,TRUE,,6511,44.7,26055,Grand Traverse,"{""26055"": ""67.94"", ""26019"": ""32.06""}",Grand Traverse|Benzie,26055|26019,FALSE,FALSE,America/Detroit,22.87902821,14.21057653,Traverse City / Treverse City [Misspelling] / Town And Country Mobile Village,49643,KTVC0,6961,706,14.21652753,KTVC0_2022.epw
43431,41.3899,-83.33777,Gibsonburg,OH,Ohio,TRUE,,4868,38.7,39143,Sandusky,"{""39143"": ""100""}",Sandusky,39143,FALSE,FALSE,America/New_York,22.87867554,14.21035748,Toledo / Cummings (Historical),43431,KTDZ0,5667,1115,14.21630839,KTDZ0_2022.epw
4029,43.90164,-70.68772,Sebago,ME,Maine,TRUE,,1598,18.8,23005,Cumberland,"{""23005"": ""100""}",Cumberland,23005,FALSE,FALSE,America/New_York,22.87836941,14.21016733,Fryeburg,4029,KIZG0,7285,484,14.21611816,KIZG0_2022.epw
63074,38.7265,-90.3887,Saint Ann,MO,Missouri,TRUE,,15234,1531.1,29189,St. Louis,"{""29189"": ""100""}",St. Louis,29189,FALSE,FALSE,America/Chicago,22.87628568,14.2088731,St Charles / Beckett (Historical),63074,KSET0,4966,1619,14.21482338,KSET0_2022.epw
70437,30.62026,-90.20867,Folsom,LA,Louisiana,TRUE,,8188,34.4,22103,St. Tammany,"{""22103"": ""87.74"", ""22105"": ""12.26""}",St. Tammany|Tangipahoa,22103|22105,FALSE,FALSE,America/Chicago,22.87544035,14.20834804,Hammond / Tallow Wood,70437,KHDC0,1726,2513,14.21429811,KHDC0_2022.epw
6851,41.13943,-73.40411,Norwalk,CT,Connecticut,TRUE,,26671,1349,9001,Fairfield,"{""09001"": ""100""}",Fairfield,9001,FALSE,FALSE,America/New_York,22.8753397,14.20828553,Sikorsky Memorial Airport,6851,72504,5108,1013,14.21423557,72504_2022.epw
46122,39.76859,-86.54963,Danville,IN,Indiana,TRUE,,16469,72.1,18063,Hendricks,"{""18063"": ""100""}",Hendricks,18063,FALSE,FALSE,America/Indiana/Indianapolis,22.8751734,14.20818224,Indianapolis / Clermont,46122,KEYE0,5254,1357,14.21413223,KEYE0_2022.epw
50268,41.407,-92.36339,What Cheer,IA,Iowa,TRUE,,1054,8.5,19107,Keokuk,"{""19107"": ""95.87"", ""19123"": ""4.13""}",Keokuk|Mahaska,19107|19123,FALSE,FALSE,America/Chicago,22.87441874,14.2077135,Oskaloosa / Cedar,50268,KOOA0,6264,1343,14.2136633,KOOA0_2022.epw
31320,31.76809,-81.36617,Midway,GA,Georgia,TRUE,,8258,27.2,13179,Liberty,"{""13179"": ""100""}",Liberty,13179,FALSE,FALSE,America/New_York,22.87028425,14.2051455,Ft. Stewart,31320,72209,1660,2238,14.21109422,72209_2022.epw
51331,43.36379,-95.12808,Arnolds Park,IA,Iowa,TRUE,,1175,269.6,19059,Dickinson,"{""19059"": ""100""}",Dickinson,19059,FALSE,FALSE,America/Chicago,21.98716229,13.65662254,Spencer / Birchwood Estates,51331,KSPW0,7557,998,14.20710466,KSPW0_2022.epw
78677,29.34997,-97.58021,Wrightsboro,TX,Texas,TRUE,,19,0.3,48177,Gonzales,"{""48177"": ""100""}",Gonzales,48177,FALSE,FALSE,America/Chicago,22.86321569,14.20075508,Gonzales,78677,KT200,1585,3676,14.20670197,KT200_2022.epw
56228,44.93688,-94.67707,Cosmos,MN,Minnesota,TRUE,,1003,6.6,27093,Meeker,"{""27093"": ""97.28"", ""27129"": ""2.72""}",Meeker|Renville,27093|27129,FALSE,FALSE,America/Chicago,22.86263076,14.20039177,Litchfield / Evergreen Mobile Home Park,56228,KLJF0,8457,810,14.20633851,KLJF0_2022.epw
38359,35.36983,-88.35135,Milledgeville,TN,Tennessee,TRUE,,336,22.2,47109,McNairy,"{""47109"": ""51.8"", ""47023"": ""5.76"", ""47071"": ""42.45""}",McNairy|Chester|Hardin,47109|47023|47071,FALSE,FALSE,America/Chicago,22.86227672,14.20017187,Selmer / New Lawton,38359,KSZY0,3428,1765,14.20611852,KSZY0_2022.epw
13835,42.38956,-76.17119,Richford,NY,New York,TRUE,,1276,11.7,36107,Tioga,"{""36107"": ""51.69"", ""36007"": ""26.6"", ""36023"": ""21.71""}",Tioga|Broome|Cortland,36107|36007|36023,FALSE,FALSE,America/New_York,22.8597067,14.19857559,Cortland / Cortland West,13835,KN030,7132,311,14.20452156,KN030_2022.epw
41034,38.70961,-83.8954,Dover,KY,Kentucky,TRUE,,932,12.9,21161,Mason,"{""21161"": ""100""}",Mason,21161,FALSE,FALSE,America/New_York,22.85897882,14.19812349,Flemingsburg / Marshall,41034,KFGX0,4857,1052,14.20406927,KFGX0_2022.epw
37052,36.3735,-87.3988,Cunningham,TN,Tennessee,TRUE,,2803,28.8,47125,Montgomery,"{""47125"": ""100""}",Montgomery,47125,FALSE,FALSE,America/Chicago,22.85760499,14.19727018,Fort Campbell / Woodlawn,37052,74672,3945,1658,14.20321561,74672_2022.epw
49021,42.45915,-85.06393,Bellevue,MI,Michigan,TRUE,,6265,26.3,26045,Eaton,"{""26045"": ""54.51"", ""26015"": ""34.07"", ""26025"": ""11.42""}",Eaton|Barry|Calhoun,26045|26015|26025,FALSE,FALSE,America/Detroit,22.85704328,14.19692129,Battle Creek / Avenue A Mobile Home Estates,49021,KBTL0,6330,872,14.20286657,KBTL0_2022.epw
17406,40.01093,-76.63837,York,PA,Pennsylvania,TRUE,,23710,184.8,42133,York,"{""42133"": ""100""}",York,42133,FALSE,FALSE,America/New_York,22.73386584,14.12041357,York Airport,17406,72399,4996,1306,14.20245127,72399_2022.epw
31519,31.6816,-82.87975,Broxton,GA,Georgia,TRUE,,3474,10,13069,Coffee,"{""13069"": ""97.42"", ""13161"": ""2.58""}",Coffee|Jeff Davis,13069|13161,FALSE,FALSE,America/New_York,22.85594425,14.19623867,Douglas / Bethel,31519,KDQH0,1544,2300,14.20218366,KDQH0_2022.epw
50174,41.03768,-93.96153,Murray,IA,Iowa,TRUE,,1446,5.2,19039,Clarke,"{""19039"": ""96.71"", ""19175"": ""3.29""}",Clarke|Union,19039|19175,FALSE,FALSE,America/Chicago,22.85347345,14.19470401,Osceola,50174,KI750,6389,1246,14.20064836,KI750_2022.epw
82601,43.09718,-106.38744,Casper,WY,Wyoming,TRUE,,28830,19.5,56025,Natrona,"{""56025"": ""100""}",Natrona,56025,FALSE,FALSE,America/Denver,22.85327043,14.19457791,Natrona County International  Airport,82601,72569,7888,612,14.20052221,72569_2022.epw
16421,42.17118,-79.9328,Harborcreek,PA,Pennsylvania,TRUE,,2673,97.4,42049,Erie,"{""42049"": ""100""}",Erie,42049,FALSE,FALSE,America/New_York,22.85290926,14.19435358,Erie International Airport,16421,72526,5869,761,14.20029779,72526_2022.epw
35963,34.36165,-85.93023,Dawson,AL,Alabama,TRUE,,1139,15.8,1049,DeKalb,"{""01049"": ""100""}",DeKalb,1049,FALSE,FALSE,America/Chicago,22.85125479,14.19332596,Fort Payne / Wills Valley,35963,K4A90,3274,1536,14.19926973,K4A90_2022.epw
13608,44.2403,-75.62522,Antwerp,NY,New York,TRUE,,1544,15.1,36045,Jefferson,"{""36045"": ""85.05"", ""36089"": ""14.95""}",Jefferson|St. Lawrence,36045|36089,FALSE,FALSE,America/New_York,22.85021098,14.19267763,Fort Drum / Wheeler-Sack U. S. Army Airfield,13608,74370,7194,528,14.19862113,74370_2022.epw
51530,41.78448,-95.43022,Earling,IA,Iowa,TRUE,,621,4.4,19165,Shelby,"{""19165"": ""100""}",Shelby,19165,FALSE,FALSE,America/Chicago,22.84849857,14.19161402,Denison / Kimze,51530,KDNS0,7015,1003,14.19755708,KDNS0_2022.epw
29912,32.58262,-80.93074,Coosawhatchie,SC,South Carolina,TRUE,,0,0,45053,Jasper,"{""45053"": ""100""}",Jasper,45053,FALSE,FALSE,America/New_York,22.84674643,14.19052573,Beaufort / Grays Hill,29912,KNBC0,1544,2588,14.19646833,KNBC0_2022.epw
53011,43.65816,-88.07891,Cascade,WI,Wisconsin,TRUE,,2185,21.3,55117,Sheboygan,"{""55117"": ""97.04"", ""55039"": ""2.96""}",Sheboygan|Fond du Lac,55117|55039,FALSE,FALSE,America/Chicago,22.846674,14.19048074,Acacia Falls Mobile Home Court,53011,72642,7351,600,14.19642333,72642_2022.epw
12792,41.51836,-74.94767,Yulan,NY,New York,TRUE,,205,23.3,36105,Sullivan,"{""36105"": ""100""}",Sullivan,36105,FALSE,FALSE,America/New_York,22.84583099,14.18995714,Wilkes-Barre/Scranton International,12792,72513,5620,906,14.1958995,72513_2022.epw
3109,42.96625,-71.40168,Manchester,NH,New Hampshire,TRUE,,10550,553.2,33011,Hillsborough,"{""33011"": ""100""}",Hillsborough,33011,FALSE,FALSE,America/New_York,4.922405437,3.057394681,Manchester Airport,3109,74394,6025,835,14.195104,74394_2022.epw
63471,39.92478,-91.50729,Taylor,MO,Missouri,TRUE,,644,5.1,29127,Marion,"{""29127"": ""90.61"", ""29111"": ""9.39""}",Marion|Lewis,29127|29111,FALSE,FALSE,America/Chicago,22.84298905,14.18819196,Hannibal / Uva,63471,KHAE0,5313,1459,14.19413358,KHAE0_2022.epw
30297,33.61565,-84.37185,Forest Park,GA,Georgia,TRUE,,28077,987.6,13063,Clayton,"{""13063"": ""100""}",Clayton,13063,FALSE,FALSE,America/New_York,22.8415177,14.18727807,Atlanta / Carroll Heights,30297,KFTY0,2707,1821,14.19321931,KFTY0_2022.epw
37341,35.21551,-85.08404,Harrison,TN,Tennessee,TRUE,,11212,137.9,47065,Hamilton,"{""47065"": ""100""}",Hamilton,47065,FALSE,FALSE,America/New_York,22.8412602,14.18711814,Lovell Field,37341,72324,3000,1942,14.19305931,72324_2022.epw
47557,38.57478,-87.33777,Monroe City,IN,Indiana,TRUE,,1803,12.8,18083,Knox,"{""18083"": ""100""}",Knox,18083,FALSE,FALSE,America/Indiana/Vincennes,22.84100957,14.18696247,Washington / Lettsville,47557,KDCY0,5010,1232,14.19290358,KDCY0_2022.epw
28386,34.85423,-79.12742,Shannon,NC,North Carolina,TRUE,,5997,51.4,37155,Robeson,"{""37155"": ""80.91"", ""37093"": ""19.09""}",Robeson|Hoke,37155|37093,FALSE,FALSE,America/New_York,22.83692518,14.18442558,Laurinburg / Floral College,28386,KMEB0,2423,2253,14.19036563,KMEB0_2022.epw
32431,30.78695,-85.41357,Cottondale,FL,Florida,TRUE,,3975,14.5,12063,Jackson,"{""12063"": ""84.93"", ""12133"": ""15.07""}",Jackson|Washington,12063|12133,FALSE,FALSE,America/Chicago,19.04916011,11.83177646,Tri-County Airport,32431,74776,1531,2466,14.18947958,74776_2022.epw
64445,40.53533,-95.13881,Elmo,MO,Missouri,TRUE,,286,2.6,29147,Nodaway,"{""29147"": ""100""}",Nodaway,29147,FALSE,FALSE,America/Chicago,22.83500886,14.18323532,Clarinda,64445,KICL0,6501,1126,14.18917487,KICL0_2022.epw
64638,39.61963,-93.61336,Dawn,MO,Missouri,TRUE,,804,4.7,29117,Livingston,"{""29117"": ""77.93"", ""29033"": ""22.07""}",Livingston|Carroll,29117|29033,FALSE,FALSE,America/Chicago,22.83474297,14.18307017,Chillicothe,64638,KCDJ0,5443,1525,14.18900965,KCDJ0_2022.epw
18071,40.82964,-75.58125,Palmerton,PA,Pennsylvania,TRUE,,10013,126.8,42025,Carbon,"{""42025"": ""99.2"", ""42089"": ""0.8""}",Carbon|Monroe,42025|42089,FALSE,FALSE,America/New_York,15.3323201,9.523180189,Lehighton Jake Arner Memorial Airport,18071,72517,5502,989,14.18701049,72517_2022.epw
56340,45.75601,-94.44614,Holdingford,MN,Minnesota,TRUE,,2315,18.1,27145,Stearns,"{""27145"": ""81.91"", ""27097"": ""18.09""}",Stearns|Morrison,27145|27097,FALSE,FALSE,America/Chicago,22.83104902,14.18077579,Little Falls / Gregory,56340,KLXL0,9135,453,14.18671431,KLXL0_2022.epw
15684,40.46071,-79.52062,Slickville,PA,Pennsylvania,TRUE,,695,53.4,42129,Westmoreland,"{""42129"": ""100""}",Westmoreland,42129,FALSE,FALSE,America/New_York,22.83080023,14.18062126,Latrobe / Manito,15684,KLBE0,5540,776,14.18655972,KLBE0_2022.epw
66066,39.20263,-95.33169,Oskaloosa,KS,Kansas,TRUE,,2572,12.8,20087,Jefferson,"{""20087"": ""100""}",Jefferson,20087,FALSE,FALSE,America/Chicago,22.83079739,14.1806195,Topeka Billard Municipal Airport,66066,72456,4980,1847,14.18655795,72456_2022.epw
32063,30.24678,-82.11208,Macclenny,FL,Florida,TRUE,,13840,52.3,12003,Baker,"{""12003"": ""100""}",Baker,12003,FALSE,FALSE,America/New_York,22.82773091,14.17871485,Jacksonville / Baileys Mobile Home Park,32063,KVQQ0,1113,2783,14.18465251,KVQQ0_2022.epw
64720,38.40491,-94.34314,Adrian,MO,Missouri,TRUE,,3574,10.5,29013,Bates,"{""29013"": ""100""}",Bates,29013,FALSE,FALSE,America/Chicago,22.82722798,14.17840247,Harrisonville / Lone Tree,64720,KLRY0,4876,1643,14.18434,KLRY0_2022.epw
61526,40.92993,-89.62434,Edelstein,IL,Illinois,TRUE,,810,9.8,17143,Peoria,"{""17143"": ""93.93"", ""17123"": ""6.07""}",Peoria|Marshall,17143|17123,FALSE,FALSE,America/Chicago,22.82717486,14.17836948,Sparland,61526,72014,6379,983,14.18430699,72014_2022.epw
30291,33.57454,-84.54187,Union City,GA,Georgia,TRUE,,21399,677.2,13121,Fulton,"{""13121"": ""100""}",Fulton,13121,FALSE,FALSE,America/New_York,22.82476613,14.17687337,Atlanta / Carroll Heights,30291,KFTY0,2707,1821,14.18281026,KFTY0_2022.epw
93609,36.52658,-119.8641,Caruthers,CA,California,TRUE,,5586,35.1,6019,Fresno,"{""06019"": ""100""}",Fresno,6019,FALSE,FALSE,America/Los_Angeles,22.82446284,14.17668499,Lemoore Naval Air Station,93609,74702,2495,2487,14.1826218,74702_2022.epw
66860,38.12662,-96.16078,Madison,KS,Kansas,TRUE,,1292,2.6,20073,Greenwood,"{""20073"": ""89.03"", ""20111"": ""10.97""}",Greenwood|Lyon,20073|20111,FALSE,FALSE,America/Chicago,22.82372006,14.17622364,Emporia / Genes Mobile Home Park,66860,KEMP0,4891,1790,14.18216025,KEMP0_2022.epw
59422,47.81702,-112.47353,Choteau,MT,Montana,TRUE,,2623,0.9,30099,Teton,"{""30099"": ""100""}",Teton,30099,FALSE,FALSE,America/Denver,22.82274669,14.17561906,Choteau / Truchot Hill,59422,KCII0,7845,472,14.18155542,KCII0_2022.epw
79735,30.74291,-102.78314,Fort Stockton,TX,Texas,TRUE,,13734,3.1,48371,Pecos,"{""48371"": ""99.98"", ""48043"": ""0.02""}",Pecos|Brewster,48371|48043,FALSE,FALSE,America/Chicago,22.81926463,14.17345629,Fort Stockton / Little Mexico Colonia,79735,KFST0,2293,2979,14.17939174,KFST0_2022.epw
77808,30.78934,-96.31434,Bryan,TX,Texas,TRUE,,11941,18.4,48041,Brazos,"{""48041"": ""94.48"", ""48395"": ""5.52""}",Brazos|Robertson,48041|48395,FALSE,FALSE,America/Chicago,22.81681229,14.1719331,College Station / Spear,77808,KCLL0,1711,3685,14.17786792,KCLL0_2022.epw
12169,42.58644,-73.44276,Stephentown,NY,New York,TRUE,,222,9,36083,Rensselaer,"{""36083"": ""100""}",Rensselaer,36083,FALSE,FALSE,America/New_York,22.8154466,14.17108485,Barkerville,12169,74410,6817,431,14.17701931,74410_2022.epw
98249,48.01818,-122.5391,Freeland,WA,Washington,TRUE,,4040,97.8,53029,Island,"{""53029"": ""100""}",Island,53029,FALSE,FALSE,America/Los_Angeles,19.64790545,12.20366798,Coupeville / Keystone,98249,KPAE0,5295,202,14.17551856,KPAE0_2022.epw
